id,created_at,text,truncated,source,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,possibly_sensitive_appealable,lang,user_id,user_name,user_screen_name,user_location,user_description,user_protected,user_followers_count,user_friends_count,user_listed_count,user_created_at,user_favourites_count,user_utc_offset,user_time_zone,user_geo_enabled,user_verified,user_statuses_count,user_lang,user_contributors_enabled,user_is_translator,user_is_translation_enabled,user_default_profile,user_following,user_follow_request_sent,user_translator_type,user_withheld_in_countries
1506197935645671427,Tue Mar 22 09:15:46 +0000 2022,RT @YourAnonOne: The #Anonymous collective has sent 7.000.000 anti-war texts to Russian cell phone users to tell them the truth about Putin…,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,False,6567.0,0.0,False,False,,,en,1.490261059013329e+18,Barbara 🇵🇱,Barbara79095782,,Artysta plastyk. Wykładowca uniwersytecki. Na emeryturze.,False,116.0,245.0,11.0,Sun Feb 06 09:48:38 +0000 2022,2872.0,,,False,False,7494.0,,False,False,False,True,False,False,none,[]
1506374244753625089,Tue Mar 22 20:56:21 +0000 2022,Please retweet as this is horrifying https://t.co/LOWUyybYoE,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,True,0.0,1.0,False,False,False,False,en,16132241.0,fadelff,fadelff,,Radio Diva,False,403.0,2776.0,0.0,Thu Sep 04 17:48:53 +0000 2008,11803.0,,,True,False,257071.0,,False,False,False,True,False,False,none,[]
1506212654192414721,Tue Mar 22 10:14:15 +0000 2022,"🇺🇦 #Ukraine 🇷🇺 #Russia

PRESS RELEASE
by Ministry of Defence of Ukraine 

""Operational information on 06.00, 22.03.… https://t.co/Adub7q5NIC",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,False,4.0,3.0,False,False,False,False,en,1.1073672401549558e+18,Xy5Z89🇩🇪🇪🇺,Xy5Z89,"Deutschland (Germany), EU ","German🇩🇪, Pro 🇪🇺 🇮🇱
News aggregator, covering natural disasters, catastrophes, humanitarian dissaster /suffer, politics, military, Side storys, RETWEETS",False,1926.0,673.0,35.0,Sun Mar 17 19:44:58 +0000 2019,90753.0,,,False,False,143825.0,,False,False,False,True,False,False,none,[]
1506311679478444037,Tue Mar 22 16:47:44 +0000 2022,"RT @opencages_ua: Act of cruelty. In #Hostomel near Kyiv, #RussianSoldiers destroyed the Oleksandria stable with the horses. Most of the 32…",False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,False,47.0,0.0,False,False,,,und,1348798801.0,Camilla Björkbom,CamillaBjorkbom,"Stockholm, Sverige",Be kind to animals. Political scientist working at Eurogroup for Animals for a more plant-based EU. Vegan since before it was cool.,False,3355.0,2855.0,36.0,Sat Apr 13 09:18:05 +0000 2013,52801.0,,,True,False,13975.0,,False,False,False,False,False,False,none,[]
1506101037735845888,Tue Mar 22 02:50:44 +0000 2022,"46j/ #UkraineUnderAttaсk #UkraineRussiaWar #Famine

.@fred_guttenberg of .@UN has URGENTLY warned (attached article… https://t.co/NcO1X2822u",True,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.5060952447182684e+18,1.1549521668152812e+18,Starbright489,,,,,True,0.0,0.0,False,False,False,False,en,1.1549521668152812e+18,Starbright489 #VotingRightsFoundational,Starbright489,"Pennsylvania, USA","#OnePersonOneVote #STOPWhiteTerrorism: PA constituent, BFA painting/educ, illustrator, sailor. *Time for majority rule* #ElectionReform. RT not endorsement",False,210.0,3265.0,1.0,Sat Jul 27 03:10:29 +0000 2019,1111.0,,,False,False,36769.0,,False,False,False,True,False,False,none,[]
1506305185336897536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506232393874685953,Tue Mar 22 11:32:41 +0000 2022,"It's amazing how the Lord uses #Christian charities to meet specific needs. Through our ministry in #Israel, God is… https://t.co/RdIZZTMkuR",True,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,False,0.0,1.0,False,False,False,False,en,1482520662.0,CFI UK,cfi_uk,UK,Christian Friends of Israel: Encourage better understanding of Israel; Challenge anti-Semitism and prejudice; Assist a range of projects in Israel.,False,1977.0,944.0,40.0,Tue Jun 04 15:23:17 +0000 2013,1191.0,,,True,False,8412.0,,False,False,False,True,False,False,none,[]
1506116649782501378,Tue Mar 22 03:52:46 +0000 2022,"У соцмережах розшукують тіктокера, який ""навів"" рашистів на ТРЦ в Києві - https://t.co/8RJLnf9Zew #Киев #Новости… https://t.co/8OSlz9ZWPM",True,"<a href=""http://mykiev.net/"" rel=""nofollow"">Новости Мой Киев</a>",,,,,,,,False,0.0,0.0,False,False,False,False,uk,1.2185308275727974e+18,Мой Киев,MyKiev_net,"Украина, Киев","Информационный портал города Киев. Новости Украины, политика, экономика и многое другое.",False,631.0,8.0,3.0,Sat Jan 18 13:49:32 +0000 2020,1.0,,,False,False,20093.0,,False,False,False,True,False,False,none,[]
1506126861071691781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506100824711503872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
