id,text,lang,user_id,user_name,user_location,user_geo_enabled,user_lang,place,date
1499398442560356364,"RT @BryanDawsonUSA: WANTED

Russian businessman Alex Konanykhin places $1 MILLION bounty on Vladimir Putin’s head, calling it his “moral du…",en,9.615842774262006e+17,AmericanValues 🇺🇸🇺🇸🇺🇸,"Michigan, USA",False,,,2022-03-03
1499241761277116419,"RT @Pardeep85730666: @SaintRampalJiM 
No Solution With War. We Need #StopWar and Solve the issues different methods.

Sant Rampal Ji Mahara…",en,1.2852454383799542e+18,Rajbir Singh,,False,,,2022-03-03
1499356916568379395,:) https://t.co/2aKCjLaOwo,qst,1.4778848396258468e+18,Levente Fejes,"Kecskemét, Magyarország",False,,,2022-03-03
1499369430735888388,"RT @FCDOHumanRights: “A strong democracy relies on access to diverse and reliable sources of news and information, so that members of socie…",en,2519060833.0,Philippe Rodriguez,,False,,,2022-03-03
1499300810512949248,,,,,,,,,2022-03-03
1499210663826276360,A chi dobbiamo credere sui conteggi di morti e feriti nella guerra tra Russia e Ucraina #dobbiamo #credere… https://t.co/9YLdaZqsIA,it,27007409.0,Parliamo di…,Italy,False,,,2022-03-03
1499394234352222210,"RT @kitty_donaldson: NEW: Russia's intelligence agency, the Federal Security Service, has drafted plans for public executions in #Ukraine a…",en,8.261401336321761e+17,Gina,,False,,,2022-03-03
1499176951722147840,"RT @AlexKokcharov: In #StPetersburg, #Russia, the police detained a well-known survivor of the Siege of Leningrad Yelena Osipova at an anti…",en,9.372122962874737e+17,Oliver Bräuner 🇩🇪🇪🇺,"Berlin, Deutschland",True,,,2022-03-03
1499529801564098560,,,,,,,,,2022-03-03
1499197522161676291,"#StopWar
प्रथम विश्व युद्ध (1914-1918) लगभग 4 साल से अधिक समय तक चला। जिसमें लगभग 10 करोड़ व्यक्तियों की मौत के अला… https://t.co/7G4NT5sibu",hi,1.3890317065569772e+18,🌿🕊️🙏𝓜𝓪𝓷𝓲𝓼𝓱 𝓚𝓾𝓶𝓪𝓻🙏🕊️🌿,"Bihar, India",True,,,2022-03-03
1499529768815009795,"RT @TimothyDSnyder: List of Ukrainian NGOs to help, media sources to read, and Twitter feeds to follow.
#StandWithUkraine️ #Ukraine #Ukrain…",en,1030140751.0,Ian Syme,UK,False,,,2022-03-03
1499421034986065930,RT @JuliaDavisNews: Sounds shocking? Not if you've been paying attention to Putin's atrocities. Extrajudicial killings are not new in his w…,en,1.1773126520051835e+18,G Cullipher 🌻 Vote Blue to save Democracy,,False,,,2022-03-03
1499221892909060099,#StopWar युद्ध से केवल और केवल विनाश होता है और इंसान जीत कर भी हार जाता है। लेकिन शांति और भाईचारे से देश तो क्या… https://t.co/91DtDIx7bZ,hi,8.184657176579932e+17,Lalit Mahatma,"Marwar Junction, India",False,,,2022-03-03
1499232759801278464,"RT @EZwYxp9Zem2qfrH: #StopWar 
Nearly 88,000 civilians have died of torture in government prisons.  According to UNICEF, about 12,000 child…",en,1.4976047993739223e+18,Ranjeet (son of Jaat),"Rohtak, India",True,,,2022-03-03
1499289227292520449,"RT @Artyannie: @LouisHenwood @acgrayling #ScottishBorders @ScotTories @murdi_fraser  trolling on GBnews 

#RussianMoneyFundingTories send J…",en,3049242791.0,Miveleen 🇺🇦,Glasgow ,False,,,2022-03-03
1499268110528180225,"RT @NaveenD24804176: #StopWar 
प्रथम विश्व युद्ध (1914-1918) लगभग 4 साल से अधिक समय तक चला। जिसमें लगभग 10 करोड़ व्यक्तियों की मौत के अलावा…",hi,1.4058419118316995e+18,Ghansyam Rajpoot,Mp ,False,,,2022-03-03
1499529166848507906,RT @nexta_tv: How the ruble exchange rate has changed since 2000 after #Putin came to power. https://t.co/Vd0Hw4kWwN,en,1.325841571519066e+18,nonAMERICANthatLOVESamericaMOREthanCOMMIEscum,,False,,,2022-03-03
1499210832672006144,RT @Panda3Vandana: War only brings destruction so #StopWar and listen satsang of Sant Rampal Ji Maharaj so that the possibility of wars in…,en,1.416381351519871e+18,🍈_Bahadur_nishad,"Chhattisgarh, India 🌍",True,,,2022-03-03
1499481294291578882,"NAZI DICTATOR @KremlinRussia_E #Putin with fascist mercenary leader ""Wagner"" at @KremlinRussia ‼️ https://t.co/Z6hrPTher1",en,349158227.0,Bruno Brozek 🇮🇱✡️🕎☮️☯️❣️🔴🔴,,False,,,2022-03-03
1499444349440073735,Nice collection 👇 https://t.co/zwumh08tx4,en,149818740.0,RamizAksoy.eth,"İstanbul, Türkiye",True,,Turkey,2022-03-03
1499497359352295445,,,,,,,,,2022-03-03
1499315760287690753,RT @nexta_tv: #Putin's occupiers use medical vehicles to transport ammunition. https://t.co/nnVJCsZK9B,en,8425032.0,__,,False,,,2022-03-03
1499477741355290638,@ssysfakb @BekirUstuner Eski Alman Başbakanı #Schröder başbakanlık sonrası #Rus #Gazprom un milyon dolarlar ile yön… https://t.co/ZITpSSTx0g,tr,1.110660186623103e+18,Sunguroğlu,,False,,,2022-03-03
1499494419963203587,"RT @fleeingoligarch: SHAME ON YOU, @CreditSuisse. You're on the wrong side of the #UkraineRussiaWar.

https://t.co/qevbbsOQYb",en,20917723.0,Dee,  Canada,True,,,2022-03-03
1499231590597414916,"RT @satlok1111: #StopWar
War is not a solution.
Do you think a little, which roads, houses, airplanes and other facilities were made for ou…",en,1.1608274089513083e+18,Kishori Lal,,True,,,2022-03-03
1499213970778951681,RT @callme__adii: Everyone wants to be live peacefully but to acquire some land and to increase Kingdom many politicians are becoming the r…,en,1.0109677399119585e+18,Santosh mann,thanesar,True,,,2022-03-03
