id,created_at,text,truncated,source,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,possibly_sensitive_appealable,lang,user_id,user_name,user_screen_name,user_location,user_description,user_protected,user_followers_count,user_friends_count,user_listed_count,user_created_at,user_favourites_count,user_utc_offset,user_time_zone,user_geo_enabled,user_verified,user_statuses_count,user_lang,user_contributors_enabled,user_is_translator,user_is_translation_enabled,user_default_profile,user_following,user_follow_request_sent,user_translator_type,user_withheld_in_countries
1514255641719685126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514259472121741315,Wed Apr 13 15:09:26 +0000 2022,Die Bauern sind nach wie vor meine Helden. #Ukraine #Tanks #Freiheit,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,False,0.0,0.0,False,False,,,de,8.938071915636613e+17,Ben 🇪🇺,MausmeisterBen,"Erding, Deutschland",,False,224.0,1290.0,3.0,Sat Aug 05 12:13:35 +0000 2017,3029.0,,,False,False,6547.0,,False,False,False,True,False,False,none,[]
1514148934679212034,Wed Apr 13 07:50:12 +0000 2022,"#صباح_الخیرفلسطین
#صباح_الخیرایران
#صباح_الخیرمحورالمقاومه
#ApartheidIsrael 
Puppet of #Ukraine 
 #CIA/#ISIS/#NATO… https://t.co/a8pamcCoOp",True,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,False,0.0,1.0,False,False,False,False,en,65671909.0,Tourage Nikkhah,NikkhahTourage,,"Political Oncologist ,Political Microbiologist,Political Virologist ,Political Bacteriologist, Political Parasitologist 
 HOBBY: Health Care Architecture",False,588.0,700.0,12.0,Fri Aug 14 16:23:04 +0000 2009,52203.0,,,False,False,38947.0,,False,False,False,False,False,False,none,[]
1514291542239940611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514154929493061640,Wed Apr 13 08:14:01 +0000 2022,RT @Georg_Pazderski: Scholz muss #Selenskyj nach dem offenen Affront gegen das deutsche Staatsoberhaupt in die Schranken weisen. Selenskyj…,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,False,33.0,0.0,False,False,,,de,4891172542.0,Hei Schönin,HeiSchonin,"Bayern, Deutschland",LL.M. verheiratet,False,846.0,1350.0,7.0,Tue Feb 09 07:07:46 +0000 2016,198271.0,,,False,False,121212.0,,False,False,False,True,False,False,none,[]
1514282767152001033,Wed Apr 13 16:42:00 +0000 2022,RT @UAWeapons: #Ukraine: The first images of some of the armour that the Polish Government is supplying to the Ukrainian Army- up to 100 T-…,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,False,1708.0,0.0,False,False,,,en,895411501.0,CARLOS ENRIQUE ROJAS,Iehonatn,,,False,1636.0,1613.0,1.0,Sun Oct 21 13:51:36 +0000 2012,34965.0,,,True,False,138400.0,,False,False,False,True,False,False,none,[]
1514188111831441409,Wed Apr 13 10:25:52 +0000 2022,RT @IndianExpress: #IEWorld | #Germany is debating whether to invite Prime Minister Narendra Modi to the Group of Seven summit it’s hosting…,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,False,1.0,0.0,False,False,,,en,54710153.0,Naveed Iqbal,NaveedIqbal,New Delhi / Srinagar,Journalist @IndianExpress naveed.iqbal@expressindia.com,False,15105.0,775.0,104.0,Tue Jul 07 22:56:07 +0000 2009,12808.0,,,False,True,21758.0,,False,False,False,False,False,False,none,[]
1514050066172223490,Wed Apr 13 01:17:20 +0000 2022,RT @lesiavasylenko: At least stop narratives of a need for compromise and concessions from #Ukraine /7,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,False,135.0,0.0,False,False,,,en,1.4357788138796728e+18,山神慶彦,CrIYU1KTmSfrXZ3,,,False,588.0,653.0,4.0,Thu Sep 09 01:41:51 +0000 2021,79325.0,,,False,False,90295.0,,False,False,False,True,False,False,none,[]
1514332707458854914,Wed Apr 13 20:00:27 +0000 2022,"President @AndrzejDuda in #Kyiv: Today we do everything possible for Ukraine, our brotherly country; we try to supp… https://t.co/QumbtdsUM0",True,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,True,0.0,0.0,False,False,False,False,en,264345029.0,Embassy of Poland in Canada,PLinCanada,"Ottawa, Canada",Embassy of the Republic of Poland in Ottawa #StandWithUkraine 🇵🇱🇺🇦 Ambassador @WitoldDzielski 🇵🇱🤝🇨🇦,False,3646.0,737.0,109.0,Fri Mar 11 19:09:55 +0000 2011,4227.0,,,True,True,10968.0,,False,False,False,False,False,False,none,[]
1514361467423936520,Wed Apr 13 21:54:43 +0000 2022,RT @Osinttechnical: Czech Republic donated 152mm SpGH DANA SPGs now appear to be fielded by the Ukrainian Army.,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,True,408.0,0.0,False,False,,,en,2597198659.0,THATWW2GUY,THATWW2GUY1,,,False,30.0,128.0,0.0,Tue Jul 01 01:14:38 +0000 2014,52199.0,,,False,False,14408.0,,False,False,False,True,False,False,none,[]
1514332976728977409,Wed Apr 13 20:01:31 +0000 2022,"Ich kann den Unmut über die #Ukraine nicht nachvollziehen. #Steinmeier zeigt seit Jahren Sympathien für Autokraten,… https://t.co/5XXqtVyDCC",True,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,False,0.0,1.0,False,False,,,de,1.374049143832916e+18,Nelena95🦋,Nelena951,,"2nd wave feministin, aka terf. unbequem. Vertreterin der liberalen Mitte. patriotisch. 🇩🇪 darum pro🇺🇦🇮🇱. Gegen jeden Extremismus. Gegen jede Ideologie.",False,47.0,485.0,1.0,Mon Mar 22 17:23:50 +0000 2021,2253.0,,,False,False,539.0,,False,False,False,True,False,False,none,[]
1514199076027441162,Wed Apr 13 11:09:26 +0000 2022,"RT @Mediavenir: 🇺🇦 Le mot ""macroner"" est né en #Ukraine. Définition : ""se montrer très inquiet d’une situation, mais ne rien faire, en fait…",False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,False,9552.0,0.0,False,False,,,fr,1.4023734968739185e+18,Oups,Oups88559521,,,False,2.0,50.0,0.0,Tue Jun 08 21:15:09 +0000 2021,1085.0,,,False,False,186.0,,False,False,False,True,False,False,none,[]
1514190978164432900,Wed Apr 13 10:37:16 +0000 2022,"RT @Safeukraine1: $SFU token has continued her impressive performance 
Help #Ukrainians and #safeUkraine in the #UkraineRussiaWar and make…",False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,False,14737.0,0.0,False,False,,,en,1.4835081644608307e+18,Ardeshirbabakan,Ardeshirbabaka8,"Texas, USA",Teacher,False,8.0,274.0,1.0,Tue Jan 18 18:35:17 +0000 2022,374.0,,,False,False,519.0,,False,False,False,True,False,False,none,[]
