id,text,lang,user_id,user_name,user_location,user_geo_enabled,user_lang,place,date
1509720741406728193,,,,,,,,,2022-04-01
1509956979162234881,,,,,,,,,2022-04-01
1509977135926054912,"RT @ikelly731: If Georgia is any indicator, Russia will not respect any agreement to withdraw from Ukraine. They signed an EU peace agreeme…",en,1.282003514185511e+18,Mary Austin,USA,False,,,2022-04-01
1509720083685421058,,,,,,,,,2022-04-01
1509989217325269004,,,,,,,,,2022-04-01
1509734962995642369,RT @drbashir2018: In the middle of war a cat adopts a human and offers snuggles!  #UkraineRussiaWar #SlavaUkraini #UkrainianArmy #Ukrainian…,en,168001028.0,Mary Jessie Hatch,"Houston, TX",False,,,2022-04-01
1509729404506677248,"RT @Aroguden: #Ukraine negotiations to resume, Europe faces Russia gas deadline

Vía @Reuters https://t.co/RAF7NRdHcd https://t.co/sGnYk8aj…",es,9.28712572471337e+17,Persephone,USA ,True,,,2022-04-01
1509878150070681607,"#Breaking #news 

Laut dieser #Nachricht https://t.co/dLPYRJ9Lyj soll in den nächsten Stunden ein #Putsch gegen… https://t.co/pdixaRUbhI",de,1.2569028307383337e+18,Unbequem_66,,False,,,2022-04-01
1509814172942581772,,,,,,,,,2022-04-01
1509963895577976838,RT @shibauinukraine: Love Shiba Inu? Join our Discord server https://t.co/KEqpara9Il and post funniest pics of Shiba to our general chat! O…,en,1.502160570065113e+18,leonor,,False,,,2022-04-01
1510017437294551056,@PeterStefanovi2 https://t.co/Yy6cch1tie for you peter,en,9.307224588686008e+17,Brexit Fiasco,London and EUrope,False,,,2022-04-01
1509932740375945220,,,,,,,,,2022-04-01
1509876514720030724,"RT @TyMurphy19: @McFaul @ScarletIris1 Mike Luckovich said it best!
#StandWithUkraine 🇺🇦 https://t.co/x5FvdeedcE",en,166714138.0,Mare,,False,,,2022-04-01
1509813384115589120,,,,,,,,,2022-04-01
1509814457865809920,"""¡Cuánto tiempo te hemos estado esperando!"": En la región de #Chernihiv, los residentes se encuentran con los defen… https://t.co/5YHqE6o7XU",es,140178476.0,cosmodelafuente,"Miami, FL",False,,,2022-04-01
1509796764840251419,🥺 https://t.co/UkO6D8QXID,art,487422243.0,Madeleine Litchfield 🕷️,"Waterloo, Liverpool",True,,,2022-04-01
1509929515023314951,"RT @dmitry_gordon: #Германия одобрила поставку Украине более 50 бронетранспортеров – немецкое минобороны
#Украина #Россия #агрессияРоссии #…",ru,1.497564186913747e+18,ruslana ratych,,False,,,2022-04-01
1510017221703127042,"RT @olex_scherba: #RussianArmy intercept:
- Did you see dead people?
- Sure, mom! Killed 2 men &amp; a woman.
- Why the woman?
- Well, she thre…",en,1.4960094966358835e+18,✙53r611ꑭ,"Одеса, Україна",False,,,2022-04-01
1509863151592165378,"#StopWar 
#StopPutinNOW 
#StopRussia https://t.co/1uV35jrqzl",qht,1.2007176427780833e+18,katokichi55,,False,,,2022-04-01
1509817230481104899,"RT @MrKovalenko: In this new cell phone video from #Belgorod, #Russia you can see detonations at the local ammunition depot. This could be…",en,1453617914.0,Dorset Native #SlavaUkraini ! 🇺🇦,"Dorset, Britain",False,,,2022-04-01
1509702588140339207,@washingtonpost .@washingtonpost May the devil take Putin!!! To hell! There is no place on earth for him!!! I invit… https://t.co/ycsPvkSOmy,en,1.1601130826072965e+18,BlackCobra,,False,,,2022-04-01
