id,created_at,text,truncated,source,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,possibly_sensitive_appealable,lang,user_id,user_name,user_screen_name,user_location,user_description,user_protected,user_followers_count,user_friends_count,user_listed_count,user_created_at,user_favourites_count,user_utc_offset,user_time_zone,user_geo_enabled,user_verified,user_statuses_count,user_lang,user_contributors_enabled,user_is_translator,user_is_translation_enabled,user_default_profile,user_following,user_follow_request_sent,user_translator_type,user_withheld_in_countries
1518952183320006656,Tue Apr 26 13:56:35 +0000 2022,RT @CGMeifangZhang: Go ahead &amp; ignore #COVID19 or sky-rocketing #inflation; forget about #climate change.  But send $800 million in lethal…,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,False,186.0,0.0,False,False,,,en,1.0940691803185193e+18,Carlope,Carlosc67228147,"Austin,TX",,False,135.0,93.0,0.0,Sat Feb 09 03:03:14 +0000 2019,24092.0,,,False,False,1462.0,,False,False,False,True,False,False,none,[]
1518979789297799169,Tue Apr 26 15:46:17 +0000 2022,RT @Liveuamap: Onet: Russia halted gas supplies to Poland https://t.co/Xvdr2UlK8Z via @BIPolska #Russia https://t.co/1raaLC2a5p,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,False,135.0,0.0,False,False,False,False,en,30858986.0,xP32D_2022,xp32D_2022,,,False,1051.0,2968.0,8.0,Mon Apr 13 12:54:32 +0000 2009,198293.0,,,False,False,140728.0,,False,False,False,False,False,False,none,[]
1519028851560660999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519047547964190721,Tue Apr 26 20:15:32 +0000 2022,Ukraine Prosecutor General Iryna Venediktova collecting evidence against #PutinWarCriminal #PutinWarCrimes… https://t.co/juGPFCftGw,True,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,True,0.0,0.0,False,False,False,False,en,65105204.0,Anne Reeves,VisualBranding,"Sonoma County, CA",Brand Strategist. STRATEGIC VISUAL BRANDING: The power of #Visual #Branding #Strategy #Creative #VisualBranding #Positioning #Communication,False,1412.0,2767.0,202.0,Wed Aug 12 17:51:19 +0000 2009,21812.0,,,False,False,12637.0,,False,False,False,False,False,False,none,[]
1518809605777747969,Tue Apr 26 04:30:02 +0000 2022,RT @timand2037: #CIA in #Ukraine ops in 2021. https://t.co/B7QgyNogyS,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,False,20.0,0.0,False,False,True,False,en,7.767991429830205e+17,SadiaHabeeb,sadia_habeeb,Singapore,Imran Khan’s supporter from overseas,False,3137.0,2798.0,5.0,Fri Sep 16 15:05:22 +0000 2016,301512.0,,,True,False,194555.0,,False,False,False,True,False,False,none,['IN']
1518835808299814912,Tue Apr 26 06:14:09 +0000 2022,"RT @yamazogaikuzo: ウクライナ政府が感謝している国々の中に日本がない。
外務省を通して確認しています。",False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,True,3307.0,0.0,False,False,,,ja,1.282678566874833e+18,Satoshi,trigger72483148,,"裏垢からの本垢。

メンタル弱くて病んでるパンクス崩れ。統合失調症、鬱、社会不安障害、その他諸々。生きてるのが奇跡だぜ。",False,123.0,240.0,3.0,Mon Jul 13 14:09:51 +0000 2020,74926.0,,,False,False,42710.0,,False,False,False,True,False,False,none,[]
1518972431943221251,Tue Apr 26 15:17:03 +0000 2022,RT @EFFoST: A number of initiatives have been set up to support #scientists and #students from #Ukraine to ensure that when peace comes the…,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,False,5.0,0.0,False,False,,,en,9.839970875735327e+17,Dr Julie Ewald,ja_ewald,GWCT,"Head of GIS, Chair of ESUG, managing the Sussex Study. Interests in farming, wildlife, arable flora, mapping and especially grey partridge. Opinions are my own.",False,588.0,1841.0,4.0,Wed Apr 11 09:16:02 +0000 2018,13696.0,,,False,False,3712.0,,False,False,False,True,False,False,none,[]
1518899905263247361,Tue Apr 26 10:28:51 +0000 2022,RT @lesiavasylenko: Defence ministers from 40 countries to meet today in Rammstein to discuss arming #Ukraine. And we say again and again:…,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,False,1486.0,0.0,False,False,,,en,4098505299.0,Richard Carrington,geotulza,"Nairobi, Kenya",,False,1106.0,2617.0,5.0,Mon Nov 02 16:53:59 +0000 2015,71901.0,,,False,False,19431.0,,False,False,False,True,False,False,none,[]
1518877182692577281,Tue Apr 26 08:58:34 +0000 2022,"RT @u24_news: 🇺🇦@ZelenskyyUa: “You can destroy the walls, but you can't destroy the foundation on which morale stands. Morale of our warrio…",False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,False,7.0,0.0,False,False,,,en,1.299919222383022e+18,Jan-sverre,jansi_90,Norge,Opplevd det meste så tar det rolig og ser alltid etter noe ære verdt og gjøre 🇸🇯,False,32.0,172.0,3.0,Sun Aug 30 03:58:00 +0000 2020,15384.0,,,False,False,7152.0,,False,False,False,True,False,False,none,[]
1518974337847603201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
