id,text,lang,user_id,user_name,user_location,user_geo_enabled,user_lang,place,date
1513886314264936449,"RT @olex_scherba: A #RussianArmy intercept.

She: Ok, you can rape those Ukrainian women.
He: Aha. 
She: Just use protection and don’t tell…",en,1.5004733310609859e+18,Olenka🇺🇦,,False,,,2022-04-12
1513868136268935171,"Andreevka (Volnovakha district).

#Ukraine #Russia #TPYXA https://t.co/F169G8DGEC",cs,200559274.0,ТРУХА⚡️English,,False,,,2022-04-12
1513724126397190144,RT @cherifa_youcef: These are not fireworks. These are the forces of the criminal Bashar al-Assad attacking innocent Syrians with rocket la…,en,1.4690480635830067e+18,cheerful58524241,,False,,,2022-04-12
1513754401701339139,,,,,,,,,2022-04-12
1513875691464450058,"RT @Danaslewis: #Putin launched a losing and bloody war in #Ukraine 
It was not ""inevitable"" and it was not ""the right thing to do"" by any…",en,1.428470612872282e+18,Steve,,False,,,2022-04-12
1513819471164715009,"RT @guyverhofstadt: Tens of thousands presumed dead in #Mariupol, kidnappings, mass forced removals.

Meanwhile, 🇪🇺 continues to pay billio…",en,354234620.0,Charles Fazackerley,UK,True,,,2022-04-12
1513803612304068608,Als je moet kiezen tussen het beest en de beschaving. Kies dan niet voor Rusland. https://t.co/eOncavMAiS,nl,1281918817.0,Maarten de Lange,Limburg. Altijd Limburg ,True,,,2022-04-12
1513856443425902595,"Secondo il #FattoQuotidiano sarebbe corsa a tre nel 2023 per la guida della #NATO: Draghi, Gentiloni e Letta. Così… https://t.co/jEYtDQ0uVt",it,1218110546.0,Pier Paolo Cinti,Roma,True,,,2022-04-12
1513730577530331138,,,,,,,,,2022-04-12
1513749599185514497,RT @thomasdrozda: Der Außenminister: Ein peinlicher Kasperl,de,753503616.0,Marcus Didius,Österreich,False,,,2022-04-12
1513776984945483776,"RT @NTenzer: Absolutely needed reminder:
Far-right in #Ukraine: 2%
Far-right (supporting Putin's #Russia) in #France: 34%.
So where is the…",en,321277399.0,Vito Trolleone,"Brest, France",False,,,2022-04-12
1513701879695527939,,,,,,,,,2022-04-12
1513767220781862912,"RT @suspilne_news: About 1,700 #Ukrainian defenders and civilians are being held in #Russian prisons, including 500 women, Deputy Prime Min…",en,1.4243131003169956e+18,never surrender,,False,,,2022-04-12
1513918760889069578,,,,,,,,,2022-04-12
1513729050094845960,"#Putin kann Deutsch und #Nehammer auch teils , wozu brauchten die einen Dolmetscher frage ich mich ?",de,3380778155.0,Ich vermute ich bin Unschuldig,,False,,,2022-04-12
1513940313898954755,,,,,,,,,2022-04-12
1513778290120699904,,,,,,,,,2022-04-12
