id,created_at,text,truncated,source,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,possibly_sensitive_appealable,lang,user_id,user_name,user_screen_name,user_location,user_description,user_protected,user_followers_count,user_friends_count,user_listed_count,user_created_at,user_favourites_count,user_utc_offset,user_time_zone,user_geo_enabled,user_verified,user_statuses_count,user_lang,user_contributors_enabled,user_is_translator,user_is_translation_enabled,user_default_profile,user_following,user_follow_request_sent,user_translator_type,user_withheld_in_countries
1510871380040032258,Mon Apr 04 06:46:22 +0000 2022,"RT @MalcolmNance: Shut The Fuck Up, Greenwald. Shut. The. Fuck. Up.",False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,True,1107.0,0.0,False,False,,,en,885512018.0,Biden/Harris #Democrats2022,dawn_dawnandava,,Ohio Democrat living in a sea of Red Magas😫,False,2924.0,4662.0,1.0,Tue Oct 16 23:04:51 +0000 2012,348089.0,,,False,False,366220.0,,False,False,False,True,False,False,none,[]
1511002062758232067,Mon Apr 04 15:25:39 +0000 2022,@KyivIndependent https://t.co/OEH2AAN7mN,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.5109180028242575e+18,1.4625489773673595e+18,KyivIndependent,,,,,True,2.0,0.0,False,False,False,False,qme,391427701.0,gud,seicilop,,Mainly here to politically engage. RTs & likes are not necessarily endorsements. Twitter allows you to RT your own tweets; I often do this.,False,5691.0,5724.0,20.0,Sat Oct 15 15:10:00 +0000 2011,62972.0,,,False,False,89714.0,,False,False,False,False,False,False,none,[]
1511065126459559936,Mon Apr 04 19:36:15 +0000 2022,"RT @nuno20EU: Tomorrow: 
73yrs since the signing of the North Atlantic Treaty
#WeAreNATO➕OTAN🔵
#CollectiveDefence #StrongerTogether https:/…",False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,True,1.0,0.0,False,False,,,en,2814630924.0,sudeep,sudeepkhatri,Nepal,"#Lionsclub member, #Freelancer journalist, #CPJ, #FreeThePress.

Email : sudeep.khatri8090@gmail.com 🇳🇵",False,7238.0,3475.0,3005.0,Wed Sep 17 10:18:12 +0000 2014,749717.0,,,True,False,1024329.0,,False,False,False,False,False,False,none,[]
1511040558390812677,Mon Apr 04 17:58:37 +0000 2022,RT @CanadaPE: La ministre Joly a annoncé aujourd’hui que le Canada a l’intention d’imposer de nouvelles sanctions en réponse à l’invasion i…,False,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,,,False,76.0,0.0,False,False,,,fr,4736119996.0,Canada au Laos,CanadaauLaos,"Vientiane, Laos",Le Bureau de l’Ambassade du Canada au Laos  - English: @CanadainLaos – https://t.co/XKEVbksSH1,False,354.0,64.0,16.0,Thu Jan 07 16:21:08 +0000 2016,106.0,,,False,False,2181.0,,False,False,False,True,False,False,none,[]
1511082271771615238,Mon Apr 04 20:44:22 +0000 2022,"RT @RespectIsVital: BREAKING - @Maxar Satellite imagery shows the civilian bodies in Bucha had been there since at least 19th March.

#Ukra…",False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,False,14.0,0.0,False,False,,,en,1.1812568082892431e+18,Jenny Brookfield,JennyBrookfiel2,,,False,598.0,792.0,0.0,Mon Oct 07 17:16:15 +0000 2019,101686.0,,,False,False,114437.0,,False,False,False,True,False,False,none,[]
1511003662255984646,Mon Apr 04 15:32:00 +0000 2022,"RT @RomaniaNATO: Every first Sunday of April, #Romania🇷🇴 celebrates #NATODay. Joining #NATO marked a historic turning point, fulfilling our…",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,False,63.0,0.0,False,False,,,en,8.308884765392323e+17,Will Luem,WLuem,United States ,"Democrat, History/Political Enthusiast, CU Buff, American Patriot. Daily Quotes!🧙‍♂️🇺🇸🇬🇧🇫🇷 #BlackLivesMatter #ClimateActionNow @CUDemsBoulder",False,428.0,4962.0,5.0,Sun Feb 12 21:17:04 +0000 2017,22070.0,,,True,False,56790.0,,False,False,False,True,False,False,none,[]
1511073062325833732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511115818507149316,Mon Apr 04 22:57:40 +0000 2022,RT @lapatina_: An excellent analysis of Russia’s lies.,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,True,436.0,0.0,False,False,,,en,1.1781661237720474e+18,NaNa,NaNa45715776,Hong Kong,"Proud to be a Hongkonger, ❤️her place much, stand with Hong Kong, grown through tears and joy 🇭🇰#FollowBackHongKong",False,829.0,971.0,1.0,Sun Sep 29 04:35:50 +0000 2019,25086.0,,,False,False,19661.0,,False,False,False,True,False,False,none,[]
1510992667487973377,Mon Apr 04 14:48:19 +0000 2022,"RT @wolff_ernst: Interview mit Kristina Rieger (""Die Aktionärin""):
#Ukraine #Krieg #Russland #Biden #Putin #Scholz #Baerbock #Ampelkoalitio…",False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,False,66.0,0.0,False,False,,,de,1.4529316528423608e+18,Julia,JuliaGreatfull,,Government Is Slavery! Quote by Mark Passio,False,108.0,100.0,2.0,Tue Oct 26 09:36:49 +0000 2021,14972.0,,,False,False,8443.0,,False,False,False,True,False,False,none,[]
1510993476619575298,Mon Apr 04 14:51:32 +0000 2022,#BoycottRussia https://t.co/tDmMrXHR0X,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,True,1.0,4.0,False,False,False,False,qht,2216178884.0,Marjolein/Kaiser 🇪🇺💙💛,AmsterdamNurse,Amsterdam,CRCRN Orthopedics | Later is al lang begonnen| #schnauzergang |“My little dog”❤️ at my feet | begaan met OR NW  | PvdDAms | gelukzoeker| hardloper|,False,2879.0,2551.0,15.0,Tue Nov 26 18:35:59 +0000 2013,309288.0,,,True,False,83626.0,,False,False,False,True,False,False,none,[]
