id,created_at,text,truncated,source,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,possibly_sensitive_appealable,lang,user_id,user_name,user_screen_name,user_location,user_description,user_protected,user_followers_count,user_friends_count,user_listed_count,user_created_at,user_favourites_count,user_utc_offset,user_time_zone,user_geo_enabled,user_verified,user_statuses_count,user_lang,user_contributors_enabled,user_is_translator,user_is_translation_enabled,user_default_profile,user_following,user_follow_request_sent,user_translator_type,user_withheld_in_countries
1525739998590521344,Sun May 15 07:28:57 +0000 2022,"#Ukraina wygrała #Eurowizja, było do przewidzenia, ale i tak super! Gratulacje dla naszej reprezentacji, że zaszła… https://t.co/SFJsJfpegy",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,False,0.0,0.0,False,False,,,pl,1.524987260546044e+18,Wiktoria Wojtyczka,IkiW_Calastina,,"*Grafik komputerowy
*Ilustrator
*Streamerka
*Dziewczyna

Po więcej zapraszam na mojego twitcha ♥️
https://t.co/GlXIP1XRw5",False,0.0,16.0,0.0,Fri May 13 05:38:14 +0000 2022,141.0,,,False,False,35.0,,False,False,False,True,False,False,none,[]
1525846477414727680,Sun May 15 14:32:03 +0000 2022,"RT @voices_org_ua: Support children of war in #Ukraine. Donate on Patreon https://t.co/7ewfqpUuHb, via PayPal https://t.co/XGZ7DiZlhl or on…",False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,False,59.0,0.0,False,False,False,False,en,1.4762662476544164e+18,Oksana,True09ua,Харьков,🇺🇦,False,4.0,12.0,4.0,Wed Dec 29 18:58:15 +0000 2021,73.0,,,False,False,104.0,,False,False,False,True,False,False,none,[]
1525684525845876737,Sun May 15 03:48:31 +0000 2022,"RT @yukio_tsuwano: もしロシアがへルソンで加盟の是非を問う住民投票を実施すれば、ウクライナからの離脱を支持する声が多数となるよう、その結果を操作することはほぼ間違いないだろう。へルソン地域の市民は、今後もロシアの占領に反対する姿勢を示し続けるだろう。
Part3",False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,True,2.0,0.0,False,False,,,ja,9.157791466634527e+17,senbei 💙💛,rechallenger_,田畑が多い都市,"コーヒーは長年無糖派。
でも、政治は無党派をやめようと、2017年総選挙から思い始めました。
リツイートが多いので、ご注意下さい。",False,3392.0,4619.0,14.0,Thu Oct 05 03:22:17 +0000 2017,587452.0,,,False,False,437299.0,,False,False,False,True,False,False,none,[]
1525821688969056258,Sun May 15 12:53:33 +0000 2022,RT @CryptoRichYT: #Europe is actively helping #Russia win the #UkraineWar by destroying itself &amp; its citizenry. This is 1 of the subjects t…,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,False,2.0,0.0,False,False,,,en,9.422202432708567e+17,CRYPTORAMA,crypto_execute,France and Worldwide,"BLOCKCHAIN , News , no financial advice.  #cryptonews #bitcoin #ethereum #blockchain #btc 
 (Retweets do not = Endorsement)",False,2484.0,4997.0,0.0,Sun Dec 17 02:29:46 +0000 2017,144663.0,,,False,False,120504.0,,False,False,False,False,False,False,none,[]
1525741518597791744,Sun May 15 07:34:59 +0000 2022,RT @Miss_Hellen: In case you live under a rock and wonder how vindictive Russia is. We won the #Eurovision and they’re using the cry for he…,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,True,5.0,0.0,False,False,,,en,1.1609614491430216e+18,Пані Black Bat Licorice 🇺🇦,black__licorice,"Україна, Київ","If I die tomorrow what did I do today?
#укртві",False,394.0,224.0,3.0,Mon Aug 12 17:09:13 +0000 2019,35453.0,,,True,False,9466.0,,False,False,False,True,False,False,none,[]
1525874964447956992,Sun May 15 16:25:15 +0000 2022,RT @katsu0575jp2: ウクライナ軍はハリコフの戦いで勝利したようだとのこと。,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,True,83.0,0.0,False,False,,,ja,1.2721123760289096e+18,鬼ノ坪,qw6bjzIfJpgzuby,東北、青森,"歴史、登山、ミリタリーが好き
自由になるために働く凡人です。（フォローするとき挨拶しない派のタイプなので、フォローするとき挨拶はしなくても良いですよ。）",False,59.0,87.0,1.0,Sun Jun 14 10:23:54 +0000 2020,15753.0,,,False,False,7395.0,,False,False,False,True,False,False,none,[]
1525840948793593858,Sun May 15 14:10:05 +0000 2022,"@KilezMore #querdenken so glaubhaft wie die Pressesprecher von #Putin
https://t.co/NuZ7LCiEDR",False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.525556795518886e+18,165840245.0,KilezMore,,,,,True,0.0,1.0,False,False,False,False,de,1.3000140348051948e+18,Nazis und Putin Anhänger raus!,AreHonks,,Wer den Angriffskrieg in der Ukraine versucht zu rechtfertigen gehört zum Team Kriegsverbrecher.,False,186.0,116.0,15.0,Sun Aug 30 10:15:23 +0000 2020,12986.0,,,False,False,10290.0,,False,False,False,True,False,False,none,[]
1525710526327984128,Sun May 15 05:31:50 +0000 2022,RT @SnehalD05559725: I request Shri @mansukhmandviya ji 2 look into the matter regarding the medical education rehabilitation of #Ukraine r…,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,False,65.0,0.0,False,False,,,en,1.4583020804232356e+18,Snehal Dave 🇮🇳🚩,SnehalD05559725,"Gujarat, India","Spirituality Is My Inner Strength 🇮🇳🚩
धर्म की जय हो, अधर्म का नाश हो, प्राणियों मे सद्भावना हो, विश्व का कल्याण हो--------!

Follow Back 💯 %",False,4659.0,4908.0,1.0,Wed Nov 10 05:15:01 +0000 2021,15767.0,,,False,False,6269.0,,False,False,False,True,False,False,none,[]
1525762869966655490,Sun May 15 08:59:50 +0000 2022,RT @luciagangale1: #ucraina #Zelensky #corruzione #russia https://t.co/ZSvBDZLriN,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,False,4.0,0.0,False,False,False,False,qme,9.417721380082688e+17,Mauro Angeleri,angeleri_mauro,"Umbria, Italia","essere me stesso è facile, nemico ed amico di tutti",False,854.0,781.0,0.0,Fri Dec 15 20:49:09 +0000 2017,62109.0,,,False,False,62317.0,,False,False,False,True,False,False,none,[]
1525912806813585408,Sun May 15 18:55:37 +0000 2022,"RT @Lavrinchuck: Thanks for the all your support, Europe! ❤️ #Eurovision2022 #Eurovision #Ukraine https://t.co/C6P2736ZcV",False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,False,1.0,0.0,False,False,False,False,en,1.5074420502450422e+18,Kostya Alexeyenko,KAlexeyenko,,,False,41.0,72.0,0.0,Fri Mar 25 19:40:00 +0000 2022,8503.0,,,False,False,868.0,,False,False,False,True,False,False,none,[]
1525948303720030210,Sun May 15 21:16:41 +0000 2022,"RT @WarintheFuture: The battle of Kharkiv has been won by #Ukraine, with Russian forces withdrawing to the north &amp; east. Today, analysis on…",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,False,3492.0,0.0,False,False,,,en,1.4777094237244006e+18,Andy Rodriguez,AndyRod32781568,,,False,137.0,192.0,0.0,Sun Jan 02 18:32:55 +0000 2022,82778.0,,,False,False,47569.0,,False,False,False,True,False,False,none,[]
1525882185638625285,Sun May 15 16:53:57 +0000 2022,RT @markito0171: #Russia'n military used metal darts - flechette rounds bursting overhead in the #Kyiv region #Ukraine https://t.co/PsmDSPZ…,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,False,144.0,0.0,False,False,,,en,1.4878842370889032e+18,stalker,osintref,,OSINT FR,False,100.0,4602.0,2.0,Sun Jan 30 20:23:50 +0000 2022,16788.0,,,False,False,16596.0,,False,False,False,True,False,False,none,[]
