id,created_at,text,truncated,source,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,possibly_sensitive_appealable,lang,user_id,user_name,user_screen_name,user_location,user_description,user_protected,user_followers_count,user_friends_count,user_listed_count,user_created_at,user_favourites_count,user_utc_offset,user_time_zone,user_geo_enabled,user_verified,user_statuses_count,user_lang,user_contributors_enabled,user_is_translator,user_is_translation_enabled,user_default_profile,user_following,user_follow_request_sent,user_translator_type,user_withheld_in_countries
1525372173942198273,Sat May 14 07:07:20 +0000 2022,RT @RussianEmbassy: President #Putin: The global #crisis is largely caused by Western #sanctions. Those who conceived them proceeded from s…,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,False,1076.0,0.0,False,False,,,en,1.2407807760163594e+18,M_PKM,makel_pkm,,"The Moment You Think You Got It Figured, You Wrong. The Gunsmith

May the eyes of cowards never sleep. Khalid Ibn Al Walid",False,57.0,87.0,0.0,Thu Mar 19 23:22:59 +0000 2020,3769.0,,,False,False,2716.0,,False,False,False,True,False,False,none,[]
1525555140002029568,Sat May 14 19:14:23 +0000 2022,opinion | Ukraine has two endgames. Both take great risks. #bitcoin #opinion #Ukraine #endgames #great #risks https://t.co/FBKh6PSYlk,False,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",,,,,,,,False,0.0,0.0,False,False,False,False,en,1.4678068743261102e+18,Car,carwaxo,,Carwaxo is websites where you get news about auto and car,False,38.0,1.0,0.0,Mon Dec 06 10:43:40 +0000 2021,32.0,,,False,False,46648.0,,False,False,False,True,False,False,none,[]
1525482366361292806,Sat May 14 14:25:12 +0000 2022,"RT @nexta_tv: This Belgian shepherd dog used to serve in the National Guard of #Russia until its former owners have been liquidated. 

The…",False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,False,640.0,0.0,False,False,,,en,2316343302.0,Оце я - Ярема 🇺🇦,MariaRainczuk,,,False,115.0,256.0,12.0,Wed Jan 29 01:57:39 +0000 2014,8292.0,,,False,False,20737.0,,False,False,False,False,False,False,none,[]
1525341083235852288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525613229321355265,Sat May 14 23:05:13 +0000 2022,Maldito hijo de #putin sin esta invasion #españa hubiera ganado #Eurovision,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,False,0.0,1.0,False,False,,,es,72581885.0,Victor C 😡,v_casanova86,Barcelona (Spain),"Analista gran curioso y soñador //Analyst big dreamer and curious. Economista, Culé i soci del Girona F.C/ Economist and F.C Barcelona and Girona F.C supporter",False,100.0,489.0,4.0,Tue Sep 08 15:36:44 +0000 2009,1261.0,,,True,False,6663.0,,False,False,False,False,False,False,none,[]
1525606406862290948,Sat May 14 22:38:06 +0000 2022,"RT @avalaina: If you want to feel what an air-raid siren is in Kyiv at night, turn on the sound.
#StandWithUkraine️ https://t.co/PIyEWQHPPE",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,False,126.0,0.0,False,False,False,False,en,437546492.0,ToNiePrzejdzie,ToNiePrzejdzie,Lublin/Oslo/Szczecin ,Popularyzator nauki i polityczne zwierze. infoBlog.,False,9276.0,77.0,49.0,Thu Dec 15 14:55:58 +0000 2011,76598.0,,,True,False,44995.0,,False,False,False,False,False,False,none,[]
1525541049078362113,Sat May 14 18:18:23 +0000 2022,"RT @UAWeapons: #Ukraine: The first on-ground photos from the infamous pontoon bridge near Bilohorivka, #Luhansk Oblast starting to appear.…",False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,False,837.0,0.0,False,False,,,en,1.4967056921614787e+18,Rochelle,Rochell99775234,United States,"Standing with Ukraine 🇺🇦 ❤
St. Raytheon of the Javelin, patron Saint of slagging Russian armor -- Ukrainian Armed Forces",False,13.0,192.0,0.0,Thu Feb 24 04:37:09 +0000 2022,5929.0,,,False,False,3355.0,,False,False,False,True,False,False,none,[]
1525612333682331654,Sat May 14 23:01:39 +0000 2022,⚡️⚡️⚡️По итогам голосования группа Kalush Orchestra занимает первое место и приносит Украине победу в Евровидении.… https://t.co/3Kq92YuYXG,True,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,False,4.0,30.0,False,False,False,False,ru,460291160.0,✙ UKRAINE 🇺🇦,ukr_insider,Украина,Актуальные новости. Оперативная информация. Все подробности войны.,False,2583.0,76.0,17.0,Tue Jan 10 16:05:26 +0000 2012,5864.0,,,False,False,6586.0,,False,False,False,False,False,False,none,[]
1525503145639649283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525623218081411072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
