id,created_at,text,truncated,source,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,possibly_sensitive_appealable,lang,user_id,user_name,user_screen_name,user_location,user_description,user_protected,user_followers_count,user_friends_count,user_listed_count,user_created_at,user_favourites_count,user_utc_offset,user_time_zone,user_geo_enabled,user_verified,user_statuses_count,user_lang,user_contributors_enabled,user_is_translator,user_is_translation_enabled,user_default_profile,user_following,user_follow_request_sent,user_translator_type,user_withheld_in_countries
1530956424225951750,Sun May 29 16:57:09 +0000 2022,fab @topbananaantiques #antiquejewllery   #gardensoftwitter #StandWithUkraine #beaufortfestivalofpolo2022… https://t.co/k7PuqKOgXI,True,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,True,0.0,1.0,False,False,False,False,und,962288264.0,"Top Banana Antiques Mall Tetbury 1, Gl 88 DS UK",TopBananaMall,"1,New church st tetbury Gl88DS","Foraging 4 antiques & jewellery, travel experiences often on my bike,herding cats @topbananaantiques & loving it, countryside,gardening,National trust,dog walks",False,10844.0,11484.0,41.0,Wed Nov 21 12:08:15 +0000 2012,60174.0,,,True,False,90083.0,,False,False,False,True,False,False,none,[]
1530814406329634816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530997451146108929,Sun May 29 19:40:11 +0000 2022,"RT @EngstrT: Why in the goddamn fuck is Sweden not on that list?!

Oh, I forgot. The widespread mental illness known as ""pacifism"".",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,True,3.0,0.0,False,False,,,en,2765653528.0,HANNES,borninUppsala,Flyttar snart till Stockholm,"IT & BP specialist, frivillig brandman i Hamburg (inte längre), hemvärnssoldat på fritid, Bosnien, Kosovo, Afghanistan… nu logistik- och ekonomisystem SAP.",False,154.0,572.0,2.0,Tue Sep 09 15:57:57 +0000 2014,27720.0,,,True,False,23144.0,,False,False,False,True,False,False,none,[]
1530888445652238336,Sun May 29 12:27:02 +0000 2022,"RT @RussianEmbassy: President #Putin: In current international conditions when, unfortunately, traditional trade &amp; economic links and suppl…",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,False,130.0,0.0,False,False,,,en,49273832.0,C.V.🛸🪂#MuchLove,GMACVHHH,USA,Great Grandmother Unvexed MAGA America 1st Neanderthal + DNA to GOD ‘THEY’ won’t analyze - CV19 Survivor - Genealogist Scientist & Skeptic 🍊1776 #NoWar,False,4218.0,4956.0,189.0,Sun Jun 21 08:54:44 +0000 2009,33192.0,,,False,False,263994.0,,False,False,False,False,False,False,none,[]
1530822910868213760,Sun May 29 08:06:37 +0000 2022,RT @SKanparit: นี่ไม่ใช่พลุ ไม่ใช่ดาวตก แต่เป็นกระสุนที่ถล่มเขตดอนบาสของยูเครน ยิงโดยรัสเซีย ใครยังอวยรัสเซียนี่เลือดเย็นมาก #UkraineRussia…,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,True,60230.0,0.0,False,False,,,th,8.561400288245268e+17,น้าฉัตร 💚 (๑°ㅁ°๑),jeongkim_JHDY,,Hi~~,False,39.0,658.0,0.0,Sun Apr 23 13:37:44 +0000 2017,1773.0,,,False,False,34904.0,,False,False,False,True,False,False,none,[]
1530888758916046849,Sun May 29 12:28:17 +0000 2022,"RT @jibuu37: อือหือ...😢
สุสานหิ่งห้อย พึ่งรู้เลย... https://t.co/mmmrHrklkC",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,True,24393.0,0.0,False,False,,,th,1.4436248673669816e+18,pikachu's gonna cry,pikachucrycry,,"20 | It's me, hi! I'm the problem it's me",False,4.0,916.0,2.0,Thu Sep 30 17:13:27 +0000 2021,2766.0,,,False,False,45799.0,,False,False,False,True,False,False,none,[]
1530891874726203392,Sun May 29 12:40:40 +0000 2022,RT @kanapolotos: @Flash43191300 Mariupol is being plundered. Huge quantities of steel and other metal/alloy related products shipped to Ros…,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,False,2.0,0.0,False,False,,,en,1.3671422855914045e+18,Mars,Mars97551668,,"Gesjeesd student Rechten. Ex roeigod. Zou F16 piloot worden.. KMA gezeten. Kolonel bd, veteraan, pensionado in Andalucía.",False,135.0,515.0,0.0,Wed Mar 03 15:58:28 +0000 2021,42479.0,,,False,False,20201.0,,False,False,False,True,False,False,none,[]
1530813263415349248,Sun May 29 07:28:17 +0000 2022,"RT @jibuu37: อือหือ...😢
สุสานหิ่งห้อย พึ่งรู้เลย... https://t.co/mmmrHrklkC",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,True,24393.0,0.0,False,False,,,th,3261330600.0,明明,mkinnmki,,9% - Fanchengcheng🍊 Caixukun🥦 Chenlinong🐰 | NCT - Jaehyun🍑 Doyoung🐰 Taeyong🌹 Jaemin🐰ft. เว็บสุ่มรักเราบ้างสิㅜ_ㅜ,False,240.0,1071.0,3.0,Tue Jun 30 13:45:51 +0000 2015,75559.0,,,True,False,227914.0,,False,False,False,True,False,False,none,[]
1530966338709102593,Sun May 29 17:36:33 +0000 2022,"RT @tcabarrus: La dernière stupidité de #SegoleneRoyal, sur #LCI: 
""il va falloir que l'on sorte du politiquement correct qui consiste à do…",False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,False,158.0,0.0,False,False,,,fr,244649938.0,Zoll,jackz2r,"Paris, Nîmes","🇨🇵🇪🇺, Anti extrêmes gauche/droite/EELV

                                     #Macron2022, #LREM   🔭♟️🗾 🛶 🎶",False,317.0,899.0,0.0,Sat Jan 29 20:18:27 +0000 2011,60759.0,,,True,False,9560.0,,False,False,False,True,False,False,none,[]
1531025564907216902,Sun May 29 21:31:54 +0000 2022,"RT @markito0171: #Poland delivered a training simulator to #Ukraine for ""Piorun"" MANPADS https://t.co/y5T6dEjBZC",False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,False,127.0,0.0,False,False,False,False,en,295590741.0,Yes-Yes Youth,thelema_boy_,,,False,214.0,298.0,10.0,Mon May 09 09:50:43 +0000 2011,88128.0,,,False,False,137141.0,,False,False,False,False,False,False,none,[]
