id,created_at,text,truncated,source,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,possibly_sensitive_appealable,lang,user_id,user_name,user_screen_name,user_location,user_description,user_protected,user_followers_count,user_friends_count,user_listed_count,user_created_at,user_favourites_count,user_utc_offset,user_time_zone,user_geo_enabled,user_verified,user_statuses_count,user_lang,user_contributors_enabled,user_is_translator,user_is_translation_enabled,user_default_profile,user_following,user_follow_request_sent,user_translator_type,user_withheld_in_countries
1525116638894366724,Fri May 13 14:11:56 +0000 2022,"RT @TheresaAFallon: Although this article is from 2002, it explores the Red Army's culture of rape and experiences of German women after th…",False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,False,9.0,0.0,False,False,,,en,2407734505.0,Theresa Fallon,TheresaAFallon,"Brussels, Belgium","Director,Centre for Russia Europe Asia Studies(CREAS)NR Snr Fellow @ChicagoCouncil.Geopol,Energy.Prv Beijing,Moscow,London,Paris,Kyoto @ForeignPolicy 20 2follow",False,40102.0,28448.0,640.0,Sun Mar 23 20:23:34 +0000 2014,27755.0,,,True,False,45408.0,,False,False,False,False,False,False,none,[]
1525169311773511681,Fri May 13 17:41:14 +0000 2022,"RT @lefrasidiosho: Quest'anno ci sono più richieste per la #NATO che per la Puglia

#Finlandia #Svezia #Ucraina",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,False,875.0,0.0,False,False,,,it,402694642.0,corradodavico,corradodavico,,,False,20.0,24.0,0.0,Tue Nov 01 13:00:22 +0000 2011,10211.0,,,True,False,1539.0,,False,False,False,True,False,False,none,[]
1525145419138969605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525037025744900096,Fri May 13 08:55:35 +0000 2022,Danke @wall für die Unterstützung unserer Kampagne für die Pressefreiheit - ein wichtiger Grundpfeiler für den Frie… https://t.co/UY5XsQ0rrK,True,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,True,0.0,2.0,False,False,False,False,de,1.141619050965033e+18,Johannes Krempl,JohannesKrempl,,"Denker, Formulierer, Vater, Mensch",False,15.0,96.0,0.0,Thu Jun 20 08:09:26 +0000 2019,1072.0,,,False,False,99.0,,False,False,False,True,False,False,none,[]
1525140561447075840,Fri May 13 15:47:00 +0000 2022,"✦ #КультурныйВандализм ✦

– Инст: https://t.co/rFQChkZZTN
– Телега: https://t.co/dX6QjIr2BQ
– Сайт:… https://t.co/H6dyKblbNB",True,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,False,0.0,0.0,False,False,False,False,ru,1.1852590843139604e+18,Культурный Вандализм,KulturnyiVandal,Москва,"⋒ Арт-обьект в твоей ленте
⋓ Культурный код нашего домофона",False,21.0,0.0,0.0,Fri Oct 18 18:19:45 +0000 2019,0.0,,,False,False,2222.0,,False,False,False,True,False,False,none,[]
1525183733376196610,Fri May 13 18:38:33 +0000 2022,@Rue89 https://t.co/hEZBdhGVWm,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3501180447192637e+18,19341180.0,Rue89,,,,,True,0.0,0.0,False,False,False,False,qme,1.0011393531947704e+18,Mass,HighlighterUA,,,False,62.0,189.0,0.0,Mon May 28 16:33:16 +0000 2018,201157.0,,,False,False,26502.0,,False,False,False,True,False,False,none,[]
1525055934279700481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525081740552847361,Fri May 13 11:53:16 +0000 2022,"RT @Bundeskanzler: Three points from my long phone call with #Putin today: 
There must be a ceasefire in #Ukraine as quickly as possible.…",False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,False,1489.0,0.0,False,False,,,en,180613584.0,Peter,Nyhcrut,,"Tired of politicians who don't do what is right for their constituency, but instead act on behalf of some interest group in order to benefit from it personally.",False,88.0,848.0,1.0,Fri Aug 20 01:49:35 +0000 2010,30853.0,,,True,False,27463.0,,False,False,False,True,False,False,none,[]
1525227821135699968,Fri May 13 21:33:44 +0000 2022,@CNN @sarasidnerCNN https://t.co/4precBwZHU,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.5252238228903076e+18,759251.0,CNN,,,"{'id': '09f6a7707f18e0b1', 'url': 'https://api.twitter.com/1.1/geo/id/09f6a7707f18e0b1.json', 'place_type': 'city', 'name': 'Paris', 'full_name': 'Paris, France', 'country_code': 'FR', 'country': 'France', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.2241006, 48.8155214], [2.4699053, 48.8155214], [2.4699053, 48.9021461], [2.2241006, 48.9021461]]]}, 'attributes': {}}",,True,0.0,0.0,False,False,False,False,qme,1.4964479877357486e+18,StandWithUkraine,UkraineStand,,Un collectif. Ukraine - France - Europe.,False,3346.0,1464.0,35.0,Wed Feb 23 11:33:12 +0000 2022,3610.0,,,True,False,8435.0,,False,False,False,True,False,False,none,[]
1525096842979340289,Fri May 13 12:53:16 +0000 2022,RT @jpg2t785: ハルキウから撤退したウクライナ東部の親ロシア派兵、移動を許可されず放置されているらしい。,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,True,251.0,0.0,False,False,,,ja,343328368.0,ヱナジー,zsu234,,生きてる。動いてる。生命がある,False,17258.0,7440.0,215.0,Wed Jul 27 12:01:40 +0000 2011,140012.0,,,False,False,482037.0,,False,False,False,False,False,False,none,[]
1525234444151717888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525059540731023361,Fri May 13 10:25:03 +0000 2022,"RT @qudsuna0: الدفاع الروسية تنشر فيديو لإطلاق صاروخ ""كاليبر"" تجاه هدف أوكراني.

#Ukraine
#Russia
#روسيا
#أوكرانيا

تابعونا على تيليجرام: ق…",False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,False,1.0,0.0,False,False,,,ar,7.784007746992497e+17,NGD,8xiX8W7dJSG4pSP,,,False,239.0,619.0,0.0,Wed Sep 21 01:09:41 +0000 2016,6746.0,,,False,False,30807.0,,False,False,False,True,False,False,none,[]
1525143693048651776,Fri May 13 15:59:26 +0000 2022,RT @RandPaul: Americans are feeling the pain and Congress seems content on adding to that pain by shuffling money out the door as fast as t…,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,True,1618.0,0.0,False,False,,,en,1.5249590010788987e+18,WJW News,realWJWNews,,"WJW News

Ensuring Free Thinkers are never silenced.
Brittle-Brain-Brandon won't scare us.",False,0.0,11.0,0.0,Fri May 13 03:46:22 +0000 2022,0.0,,,False,False,5.0,,False,False,False,True,False,False,none,[]
1524936944651739160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525051037517848577,Fri May 13 09:51:16 +0000 2022,"RT @RipRawlings: #GFYputin
Good morning everyone.
War Crimes trials are starting.
You might not want to see, but you need to know and under…",False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,True,94.0,0.0,False,False,,,en,278862143.0,✙ Dymtrus WhatSpecialOperationDoing? ✙,eightynines,"Detroit, MI","The resistance news and views about politics and world conflicts. DEMOCRAT FOR LIFE !! The resistance, lives on.",False,3697.0,4991.0,36.0,Fri Apr 08 03:35:30 +0000 2011,196819.0,,,False,False,239011.0,,False,False,False,False,False,False,none,[]
1524934042726047761,Fri May 13 02:06:22 +0000 2022,"RT @UAWeapons: #Ukraine: Two more Russian tanks destroyed/abandoned today in #Donetsk Oblast- a T-72B3 Obr 2016, and a much less modern T-7…",False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,False,343.0,0.0,False,False,,,en,1.305951967722832e+18,32st Triangulo Cubano,32stCubano,,89st Ex preso politico 10 anos en rebeldia jamas acepte nada del verdugo tirano.Nos volvemos valiente al hacer actos valiente.las rejas no callaran la verdad.,False,51.0,111.0,0.0,Tue Sep 15 19:31:28 +0000 2020,43129.0,,,False,False,27845.0,,False,False,False,True,False,False,none,[]
