id,text,lang,user_id,user_name,user_location,user_geo_enabled,user_lang,place,date,sentiment,country
1524475153563983872,"RT @UAWeapons: #Ukraine: M777A2 155mm howitzers, donated by the Western countries, are being used more and more often by the Ukrainian army…",en,14118020.0,Whiskey Pete's Слава Україні! Героям слава!,Gold Rush 1809,False,,,2022-05-11,0.3333333333333333,"Tanzania, United Republic of"
1524336475113934849,RT @UAWeapons: #Ukraine: The K2 Unit of the 54th Mechanized Brigade struck a Russian column somewhere in #Donetsk Oblast with artillery fir…,en,2889079811.0,Matthias Dederichs,Deutschland,False,,,2022-05-11,0.0,
1524415122143391751,RT @AggregateOsint: This could allow #Ukraine to push #Russian forces back into #Russia all along this axis and possibly threaten RUAF logi…,en,8.547977544004608e+17,Iraq🇮🇶Yazidi🇮🇶,,True,,,2022-05-11,0.0,
1524318861209833474,"RT @kiraincongress: #Putin's speech is the best answer I can give to people who say: ""You need to negotiate peace with #Russia"".

In his pa…",en,1.12897894419422e+18,Слава Україні!🇺🇦🌻🇹🇼,London,False,,,2022-05-11,1.0,United Kingdom
1524284744732610560,RT @InnaSovsun: This is what apartment buildings in the old district of #Kharkiv look like after the shelling by #Russia. They have no wall…,en,1.497484773710725e+18,Nadiya_Kashel,,False,,,2022-05-11,0.1,
1524369973786947585,"RT @nexta_tv: ❗️#Ukraine stops gas transit through the ""Sohranivka"" gas pipeline system due to loss of control over the #Novopskov compress…",en,1.1681048417738138e+18,atariteki,tel aviv,False,,,2022-05-11,-0.125,San Marino
1524456047364222976,,,,,,,,,2022-05-11,,
1524231334050541568,"RT @SharleenLittle4: На параде, конечно, все красиво. Только на поле боя… #РФ #z #россия #украина #война #9_мая #8Not9 #8ForFreedom #8MayFo…",ru,1.509547829194539e+18,euphoria jk,,False,,,2022-05-11,,
1524324405802946562,"RT @ESSCA_Ecole: À l’initiative de l’ambassade d’#Ukraine en France et de @sciencespo, le président Volodymyr ZELENSKY s’adressera, en dire…",fr,8.596681725128212e+17,Candidats ESSCA,"France, Hongrie, Chine",False,,,2022-05-11,,France
1524508187554381825,"Ukrainian Forces attempted retake Snake Island , 50 servicemen lost ,4 helicopters ,3 airplanes ,4 naval units.Both… https://t.co/qGo3m4E4We",en,84293339.0,Jigme,Earth,False,,,2022-05-11,0.0,United States
1524448412661436416,"RT @mugenryuaikido: (TW: War)
This is unbelievable. Two failed Russian bridging attempts, in the same spot, a few hours apart. This level o…",en,115899478.0,Marcus,,True,,,2022-05-11,-0.2833333333333333,
1524527192398516225,"RT @DianeSchmittEU: We work together to stop human trafficking 👇
#StandWithUkraine",en,1.3184670005119017e+18,Agenția Națională împotriva Traficului de Persoane,Bucharest,True,,,2022-05-11,0.0,Romania
1524449082512756743,"RT @Pavlo_Kyrylenko: Russia kills civilians!
On May 11th russians injured 2 more people in Donetsk oblast: in New York and in Novoselivka.…",en,2368967366.0,YA+25% ✌️🇺🇦,,False,,,2022-05-11,0.3181818181818182,
