id,text,lang,user_id,user_name,user_location,user_geo_enabled,user_lang,place,date,sentiment,country
1521032482010791936,,,,,,,,,2022-05-02,,
1520916724127649792,,,,,,,,,2022-05-02,,
1521048601887133698,"RT @markito0171: Fighters from #Belarus posing in front of german Kübelwagen Typ82 (WWII.)
#Ukraine https://t.co/J0t4GWQxgy",de,1.013790582966227e+18,Krzysiek,Europe,False,,,2022-05-02,,
1520996599383879680,RT @Bundeskanzler: Ich respektiere jeden Pazifismus und jede Haltung. Aber es muss den Bürgerinnen und Bürgern der #Ukraine zynisch vorkomm…,de,238528202.0,nadine,,True,,,2022-05-02,,
1521166916462723073,"RT @Tomasz19727733: Na wesoło. Alternatywna parada Zwycięstwa.
Hitlerowski marsz, orkowe pyski, aromat niepranych onuc.
Smacznego.
#rosja #…",pl,1.3601391603680788e+18,Wacław Jarząbek III konto ***** twitera,,False,,,2022-05-02,,
1520995547204702208,"RT @PresseMondial: Le régime ukrainien arrête des citoyens pour des publications sur les réseaux sociaux qu'ils n'aiment pas

Qui soutiendr…",fr,1.3102410040045445e+18,Jean Pierre Petit,Danville,False,,,2022-05-02,,
1520987628945887232,RT @Abhi_Sheikh5064: Imrran in #Russia . Opportunist in his job in #RussiaUkraineConflict. Global leaders trying to stop #worldwar3 . Meanw…,en,1.3996993302907085e+18,Arun Rahar,"Srinagar, India",False,,,2022-05-02,0.0,India
1521246319905583106,RT @nexta_tv: The Prosecutor General's Office of #Ukraine reported finding the graves of two murdered men with traces of torture in the vil…,en,13568912.0,Elisa Btl - does not suffer fools 🤦🏻‍♀️🍸🌻,NYC - France - #SL #Metaverse,False,,,2022-05-02,0.05000000000000002,France
1521149731795255296,RT @nexta_tv: ⚡️#Austria is ready to support the #EU embargo on oil supplies from #Russia. https://t.co/PcxXqnTtmC,en,1.347580610135679e+18,Nicola Dawn,UK,False,,,2022-05-02,0.2,
1521135581086035969,Dear @airliquidegroup! Please don’t let your taxes finance Russian rockets that kill Ukrainian civilians. Please jo… https://t.co/u7hEdJWsHP,en,7.991099515915018e+17,Volodymyr Livar,Ukraine,False,,,2022-05-02,0.0,Ukraine
1521246946886881281,"RT @oryxspioenkop: Defending #Ukraine - Listing Russian Military Equipment Destroyed By Bayraktar TB2s 🇹🇷🇺🇦 

Updated with:

- 1 Strela-10…",en,61390061.0,RazEr 🇺🇲,,False,,,2022-05-02,-0.05,
1521148147094937600,"@ImranKhanPTI US is more dangerous for friends than Enemies!
Look at what US has done with Ukraine; why pumped the… https://t.co/zw7K1Pap1v",en,3223162232.0,Umar Farooq,Islamabad,True,,,2022-05-02,-0.125,Pakistan
1521149565503688705,"RT @PDChina: More than 5.5 million people have fled #Ukraine since the war with Russia began on Feb. 24, the U.N. Refugee Agency (UNHCR) re…",en,9.557470216164924e+17,Raul Jose Madrid C 🇻🇪,"Barcelona, Venezuela",False,,,2022-05-02,0.5,Spain
