id,text,lang,user_id,user_name,user_location,user_geo_enabled,user_lang,place,date,sentiment,country
1512496877748510727,RT @ZevsAndromeda: Посмотрите видео от заноза! #TikTok https://t.co/dTQPr2QiMR #Ukraine #Odesa #Я #ТЫ #Они #ufogerscommunity,ru,9.870024457117572e+17,Andromeda Zevs Ufogercommunity,World Space UFogercommunity 🌍,True,,,2022-04-08,,
1512446703793852423,"RT @libe: 🔴 Guerre en #Ukraine : attaque sur la gare de #Kramatorsk, bilan provisoire de 39 morts et plus de 100 blessés

2 roquettes se so…",fr,7.199719739594547e+17,Lisa Simpson 2024🇺🇲🇨🇵,,False,,,2022-04-08,,
1512447982666407938,#StandWithUkraine #Ζελενσκι_Βουλη #Ουκρανία #PutinWarCriminal #StopRussia https://t.co/0zmwcyfz9N,qme,1.3253864866955182e+18,Katerina,"Θεσσαλονίκη, Ελλάς",False,,,2022-04-08,,
1512465483609554944,"On #VMNews at 5:30

🔴Tony Holohan's controversial job move put on hold
🔴Frontline staff “grossly disappointed” by d… https://t.co/cGqmc9S2nb",en,72820731.0,Virgin Media News,"Dublin, Ireland",True,,,2022-04-08,-0.09999999999999998,Ireland
1512402416578318344,RT @RpsAgainstTrump: Russia is no longer a member of the UN Human Rights Council and the next body they should be removed from is Interpol.…,en,7.787201263087903e+17,Deborah Bootcheck,,False,,,2022-04-08,0.0,
1512480268480700418,@Bundeskanzler @ABaerbock Wo sind die Marder?? #Ukraine https://t.co/txU6KAHbkL,de,395922809.0,Dirk van den Brock,"Lindlar, Deutschland",False,,,2022-04-08,,Germany
1512364653061488642,RT @lesiavasylenko: #Ukraine continues to demilitarize #Russia: 150 russian fighter jets down. This is more jets than Poland 🇵🇱 and the UK…,en,2375419411.0,Michał Kreczmański 🇵🇱🇺🇦 #StandWithUkraine,"Warsaw, Poland",True,,,2022-04-08,0.11481481481481481,Poland
1512318539729981441,"The face of #russia
#looters #killers #WARINUKRAINE 
#UkraineUnderAttack #Stop_russian_agression #StopThisWar… https://t.co/BBMUoxnuZm",en,1.498346641279099e+18,Настя💙💛,Україна,False,,,2022-04-08,0.0,
1512241063150325764,"Discover ""Teardrops"" by Modis Chrisha - on Shazam 
#weekend #Trending  #music #Peace @AppleMusic
 #India #Ukraine… https://t.co/9OfzKLXzY8",en,1.199689710098096e+18,Modis Chrisha,United Kingdom,False,,,2022-04-08,0.0,
1512437627777126405,"RT @morgensterenko: ❗️❗️❗️DO NOT DONATE THIS ""FOUNDATION""❗️❗️❗️
@zaborona_media and @KSergatskova is russian state affiliated ""pro-🇺🇦"" medi…",en,2229911558.0,🇺🇦Av Tomat,L`viv,False,,,2022-04-08,0.0,Ukraine
1512426664541753344,"RT @fratotolo2: Sulle #sanzioni contro la #Russia, #Draghi: “Tutti ci dobbiamo mettere qualcosa”

E i tg iniziano già a parlare dei futuri…",it,9.170159856175022e+17,uomo del Piave 🏴‍☠️,Piave,True,,,2022-04-08,,
1512438010855448581,"RT @IRLOECDUNESCO: This week, at the 214th session of the @UNESCO EXB,  🇮🇪 delivered statements voicing support for a strong multilateral s…",en,323468919.0,Gerard Keown,"Paris, France",True,,,2022-04-08,0.26666666666666666,France
1512455418894766085,"RT @realSamHandwich: Yay new donations from the west incoming 😂

#RussiaUkraineConflict
#Russia #Ukraine #News #istandwithrussia https://t.…",en,130403610.0,WinstonChurchill,London,False,,,2022-04-08,0.13636363636363635,United Kingdom
1512512720154865669,,,,,,,,,2022-04-08,,
1512485494050938880,"RT @alexgarcialonso: Unidades rusas prácticamente ""erradicadas""",es,929944544.0,nacho campomanes🇪🇸🇺🇦,Oviedo-Asturias-España,True,,,2022-04-08,,
