id,text,lang,user_id,user_name,user_location,user_geo_enabled,user_lang,place,date,sentiment,country
1534606635125153792,"@hadhazyakos 🇷🇺 have murdered at least 263 children and injured 467 in 🇺🇦 since February 24, 2022. Thousands of you… https://t.co/GVULzjhj4I",en,3329749785.0,Ingwar Trollgstem,"Langley, VA",False,,,2022-06-08,-0.3,
1534606606461280258,RT @PegLegActual: Just did a national interview on Ukraine television. I called for help for this amazing country of heroes. Toddy. Not tom…,en,3586039575.0,Dobromir Wesoły 🇵🇱,"Warszawa, Mazowieckie",False,,,2022-06-08,0.6000000000000001,
1534479499605291009,"RT @MFA_Ukraine: A mural with a dog Patron has been created in #Kyiv.

Patron, whose name means “ammo” in Ukrainian, helps sniff out #Russi…",en,1.3476266220322406e+18,Inna Yehorova,,True,,,2022-06-08,0.0,
1534581496094380032,"RT @LeSommierRgis: #Ukraine #Donbass 
La Russie annonce être proche d’atteindre son objectif de contrôle total de la région du Donbass.Les…",fr,4513987336.0,giosué 🇫🇷,,False,,,2022-06-08,,
1534352265833758722,RT @nexta_tv: IBM has announced a complete cessation of work in #Russia. https://t.co/RqvBJo6aTs,en,1.2541726964994253e+18,mikeVa,,False,,,2022-06-08,0.1,
1534574423864291330,"RT @nexta_tv: ❗️🇨🇦#Canada imposes new sanctions against Russia

New sanctions ban the export of 28 services that are important for #Russia'…",en,9.015791328484228e+17,"Jab Glib 🇺🇦 ï Don’t kick down, punch up",,False,,,2022-06-08,0.22424242424242424,
1534613754847043584,RT @UAWeapons: #Ukraine: Another Russian storage location was hit by Ukrainian indirect fire in the East recently- with at least two transp…,en,9.08797999471526e+17,John Dandridge,"Michigan, USA",True,,,2022-06-08,-0.09999999999999999,
1534363521147879424,"RT @Gerashchenko_en: Iurii @kochevenko serves in 95th Assault brigade. He says: ""It's not just land we are fighting for, it's the future of…",en,330576715.0,Oksana Yonan,,False,,,2022-06-08,0.0,
1534663694067580928,,,,,,,,,2022-06-08,,
1534445150407114753,"RT @platanasoTurki1: @stevedabitcoin 🍌CMC CG GELİYOR
🍌BORSALAR GELİYOR
🍌METAVERSE İNCELE
🍌NFT LERİ İNCELE
GEL VE PROJELERİ GÖR SONRA KARAR…",tr,1.5147252560360366e+18,PlatanasoAKIN,,False,,,2022-06-08,,
