id,text,lang,user_id,user_name,user_location,user_geo_enabled,user_lang,place,date,sentiment,country
1541143679200632833,"#appdevelopment #coding #informationtheory #nlp #swift #artificialintelligence #ai #microsoftprogramming 

AI and M… https://t.co/2NzvCefdpc",en,1.5288567117250314e+18,CORPUS,"North Carolina, USA",False,,,2022-06-26,0.0,United States
1541001656996872194,,,,,,,,,2022-06-26,,
1541112083932237826,,,,,,,,,2022-06-26,,
1541126214152294401,,,,,,,,,2022-06-26,,
1541099764023951361,"RT @mag_stories: HYBE  і співпраця з РОСІЙСЬКОЮ ШКОЛОЮ САН. 🤬🤬🤬
З 26.05 проєкт перенесли на 26.06.

Вже є ОФІЦІЙНІ анонси.
#StopRussia #STO…",uk,2904142385.0,✨Dàsta Shipper✨,Canada,False,,,2022-06-26,,Canada
1541045067686756352,RT @tweetforAnna: 🇷🇺is at war with democracy. We are witnessing the systematic &amp; methodical application of a political project which is the…,en,3720042855.0,Herodote1789,,False,,,2022-06-26,0.0,
1541086238299619330,"#UkraineRussiaWar  Più di 120 mercenari provenienti da Regno Unito, Francia, USA e Polonia sono a #Lysichansk  ha d… https://t.co/Mst6PhDhhN",it,1.5040580514432737e+18,alex,,False,,,2022-06-26,,
1541140692285751298,"RT @ferozwala: Russian military exercises will soon take place in Kaliningrad near the Lithuanian border.

Military helicopters are seen ov…",en,1.0449372634891346e+18,stefano68,"Rome, Lazio",False,,,2022-06-26,-0.025,Italy
1540987247700463617,"#GenZ has only known worry in its formative years. #America’s born #children need ❤️.
—#Terrorists - 9/11
—… https://t.co/9uJxtwEGAw",en,249002719.0,Ann Fishman,"New York, NY",False,,,2022-06-26,0.0,
1541154354002292736,RT @lesiavasylenko: Confirmed: 14 rockets were launched this morning on #Kyiv alone.#Russia has gone mad on the eve of the #G7 summit and a…,en,91109230.0,minisus,,False,,,2022-06-26,-0.11249999999999999,
1541010810394353667,"RT @Dumitru_Socolan: Moldova Wineries Provide Ukrainian Aid | Wine Enthusiast https://t.co/lDn4s6LTVd 
#StandWithUkraine",en,2849969213.0,Aldea-Teodorovici 🇲🇩🇷🇴🇺🇦🇬🇪🇪🇺,,False,,,2022-06-26,0.0,
1540963060654940161,,,,,,,,,2022-06-26,,
1541091159560359937,,,,,,,,,2022-06-26,,
1540955502938669057,❤️✊🏼 https://t.co/Zr8OBwvk5Q,art,1.1340357340868036e+18,Stella Thomas💙💙,,False,,,2022-06-26,,
1541182855644155904,"RT @olex_scherba: What’s left of a kindergarten in Kyiv after #Russia “high-precision strike”.

#StandWithUkraine #StopPutin #ArmUkraineNow…",en,1.375108792204034e+18,Richard Hernaman Allen,,False,,,2022-06-26,0.0,
1541054249903312898,,,,,,,,,2022-06-26,,
1541155849846112256,Here’s the latest newsie The KellyJaye Daily! https://t.co/NLIoNvoUxn Thanks to @PKY92941436 @Larry7498 @JoeNYLaw #censorship #russia,en,23083312.0,TheKellyJaye,USA,False,,,2022-06-26,0.25,
1541204330983964673,"RT @u24_news: 🇨🇦🇺🇦The township of #Eganville in #Ontario , #Canada held a charity fundraiser that raised $90,000 CAD for medical help for #…",en,1.3272637063974666e+18,"Be Kind, Re-Wine.",In Your Walls,False,,,2022-06-26,0.0,United States
1541089175629348867,,,,,,,,,2022-06-26,,
1541114989255303168,RT @tleehumphrey: The first war in my lifetime when there are more voices screaming fight to the death then there are at the UN trying to o…,en,3249298631.0,George Qua,"Milton, Ontario",False,,,2022-06-26,0.375,United Kingdom
1541139441040900097,"RT @caprinoticed: #Ukraine #TheHague #EduardBekker #accordionist

Meet Eduard Bekker (68), passionate accordionist 🪗 from Den Haag/TheHague…",en,1.5037152128804536e+18,Expedicia Odesa 🇺🇦,"Odesa, Ukraine",False,,,2022-06-26,-0.05,Ukraine
1541151204792848385,"RT @olgatokariuk: Wait, what?",en,1.228424462636376e+18,Hall,,False,,,2022-06-26,0.0,
1540952941485490178,Comment les chaînes Telegram russes pratiquent la désinformation sur la guerre en #Ukraine : elles ont commencé par… https://t.co/Mo8C51qSrk,fr,9.238315410836604e+17,KaDol 🇺🇦,"Paris, France",True,,,2022-06-26,,France
1540940777723170816,"RT @coope125: Kadyrov:""Soldiers of the Chechen special forces have completed the cleansing of a number of settlements.the loss of these poi…",en,1.33501986846745e+18,zhaojs,,False,,,2022-06-26,0.35714285714285715,
