id,text,lang,user_id,user_name,user_location,user_geo_enabled,user_lang,place,date,sentiment,country
1539889301512675339,"RT @boudewijndupont: Everyone is still welcome at my photo exhibition 'Find Peace' in Antwerp until June 23, 2022. I call this photo 'Ready…",en,168707964.0,Boudewijn Dupont,Antwerp - Brussels - Belgium,True,,,2022-06-23,0.5,Belgium
1540063408623697920,,,,,,,,,2022-06-23,,
1540111190122176513,,,,,,,,,2022-06-23,,
1539933363259248642,"RT @MFA_Ukraine: This is Sofia, a little #Ukrainian. She lost her arm, her mother and her cat in #Bucha. She is one of 910 children who suf…",en,49049867.0,Andy Rysin,,False,,,2022-06-23,-0.1875,
1539940555874095106,"@nexta_tv #russians : just an embarrassing gang of thieves, they will pay it all back with reparations! #fuckPutin… https://t.co/FKtcRzFxW5",en,2161085766.0,M,"Hamburg, Deutschland",False,,,2022-06-23,0.0,Germany
1540046414801149953,"Les Vingt-Sept approuvent les candidatures de l’Ukraine et de la Moldavie à l’Union européenne, un « moment histori… https://t.co/j195oaD8Yw",fr,49629954.0,Faustine Vincent,"Paris, France",False,,,2022-06-23,,France
1539969786612162561,"💪💪💪🇺🇦👍 ザポリージャの女性は、カラシニコフのアサルトライフルを使用するように訓練されており #ロシア 軍による潜在的な攻撃に備えています。
📽️ @nocomment  
#DestroyRussia… https://t.co/2RoOHmf67X",ja,1091361787.0,coco,Tokyo Japan🇯🇵,False,,,2022-06-23,,Japan
1540069322051182592,RT @EFDavies: Freue mich sehr über den EU-Kandidatenstatus für die #Ukraine und #Moldawien! Das ist eine große Chance für beide Länder &amp; di…,de,905920560.0,tumalwas,Erde ,True,,,2022-06-23,,
1539908208462012417,"RT @lesiavasylenko: The world will be able to see the faces of #Russia war criminals who kill, rape and torture Ukrainians. Full list avail…",en,1.5002409928547574e+18,Krzysztof Wiedermann,,False,,,2022-06-23,0.425,
1540025060366471170,"RT @u_me_reality: 22/6
🇺🇦⚡️🇷🇺🔥
#ukraine #ukrainekrieg #ukrainewar #ukrainian #donbas #UkraineRussianWar https://t.co/g7plisY9UP",und,1.4622580833427333e+18,Franciscus Scholtheis,,False,,,2022-06-23,,
1539938125392367617,@RT_com https://t.co/g4t5Y00Nry,qme,1.5171770912671252e+18,Feialot 🇧🇷,,False,,,2022-06-23,,
1540090227779411968,RT @UAWeapons: #Ukraine: The cause of some of the recent strikes against Russian targets deep in occupied territory: No less than 3 Ukraini…,en,7.60127604649259e+17,CarpathianViking,"Budapest, Hungary",False,,,2022-06-23,0.020833333333333332,Hungary
1540064426145058817,RT @PremierRP_en: 🇵🇱🇪🇺PM @MorawieckiM in #Brussels on granting EU candidate status to 🇺🇦: We have reached a historic moment. Poland stands…,en,531094112.0,PLinEstonia,Estonia,False,,,2022-06-23,0.0,Estonia
1539951262376026116,"Das ist eine Ladung Hunderotze.
Gefühlsduselei &amp; Verdrängung jeglicher tatsächlicher Gründe,die zeigen,Putin hat ei… https://t.co/ranwqwJfyr",de,1.5026214540300247e+18,Luca Eukaryot🇳🇱Hartz4 ist gelebter Widerstand,Links im ursprünglichen Sinn,False,,,2022-06-23,,Germany
1540038555057246210,"RT @F24Debate: ""This is the move the whole country was awaiting"" says @InnaSovsun in reference to 🇺🇦 #Ukraine️ being granted the candidate…",en,1.5123724599028367e+18,UA Western Sources,,False,,,2022-06-23,0.2,
1540001195749945345,RT @MarkRid89403375: Specialists with the State Emergency Service discussed with the team of the United Nations Children's Fund #UNICEF in…,en,1.4512117700899922e+18,arlan elio,Antique Philippines ,False,,,2022-06-23,0.0,Philippines
1540066714523533312,"RT @mil_in_ua: 🇺🇸🇺🇦Новий пакет допомоги від США: HIMARS, патрульні катери та артилерійські снаряди

США оголосили новий пакет допомоги Укра…",uk,1.3152347821089628e+18,Oleksa,,False,,,2022-06-23,,
1539882440843567104,"RT @GlasnostGone: A British man sentenced to death by Russia's sham Donetsk republic in #Ukraine, has been told the execution will be carri…",en,78111896.0,Didzis Dejus,Riga,True,,,2022-06-23,-0.1,Latvia
1539916194785857538,"RT @shraddhadas309: 😍🌸

#AsharamjiBapuAshram #InternationalOlympicDay #ShamsheraTrailerTomorrow #Vikrantrona #Jungkook #TUGSTITS #breastisl…",und,28300276.0,BECS,"Noida, India",True,,,2022-06-23,,India
1540106809087852547,,,,,,,,,2022-06-23,,
1540085255088099330,RT @walter_report: Ukrainian unit ambushes russian invaders in the woods of Kharkiv oblast. #RussiaUkraineWar #RussiaInvadedUkraine #Ukrain…,en,1.521308168831357e+18,Bing Lewis,,False,,,2022-06-23,0.0,
1539768624457871360,"🛢 🛢 The hard currency windfall from the rise in oil prices gives #Putin the space to #weaponize #gas #exports

We h… https://t.co/Nsr82L1oNb",en,130055297.0,AlgoTrader,Singapore,False,,,2022-06-23,-0.2916666666666667,Singapore
1539978716796882947,"Georgien darf nicht zu Europa gehören??? 
Hätte diese Deppen alles richtig gemacht, wäre #Putin heute kein Thema...",de,1.489324654003204e+18,James Bont,,False,,,2022-06-23,,
1539868949642354688,RT @CGMeifangZhang: #Russian President Vladimir Putin said Tuesday that the country's first Sarmat intercontinental ballistic #missile syst…,en,2189387236.0,James Kynge,London,False,,,2022-06-23,0.125,United Kingdom
1539918754544492545,@disclosetv https://t.co/Fupx5DOFHH,qme,1.4493243123647857e+18,محب الأمطار,,False,,,2022-06-23,,
1539760156501852163,"RT @NATO: Next week, a new NATO #StrategicConcept will be adopted at the #NATOSummit in Madrid.

🧠 Quiz: In what year was the last #NATO St…",en,1.5075125108652933e+18,Laptops4Ukraine,USA,False,,,2022-06-23,0.04545454545454545,
1539957445077901318,"RT @EmbajadaRusaES: ""Nuestra política macroeconómica está mostrando su eficacia. Fuimos capaces de proteger al sistema financiero ruso, emp…",es,1.4780232597068718e+18,Luis Castillo,"Mamo, Venezuela",True,,,2022-06-23,,"Venezuela, Bolivarian Republic of"
1540015117538328576,RT @EllisSm77336657: 乌克兰：另一次乌克兰Skif反坦克导弹攻击，这次是针对一辆俄罗斯BTR装甲车。,zh,1.390568504969941e+18,Alexxxxx（澳喜特战旅）,"Melbourne, Victoria",False,,,2022-06-23,,Australia
1540064624866762753,"RT @vidocet: BREAKING 🔴 EU27 unanimously endorsed #Ukraine and #Moldova candidate status.

It is a historic moment but do not expect a ‘fas…",en,4778078958.0,David Hutt,,True,,,2022-06-23,0.0,
1540052978975080448,RT @retailgazette: Sporting giant @Nike will be making a full exit from #Russia three months after suspending operations in the country fol…,en,9.105283918451712e+17,lucyhaine,"London, England",True,,,2022-06-23,0.175,United Kingdom
1539990560647397377,"RT @Blue_Sauron: The Ukrainian 54th Mechanized Brigade striking a Russian MBT in the outskirts of Maryinka, Donetsk Oblast.
#Russia #Ukrain…",en,346516803.0,Serg/👀/,,False,,,2022-06-23,0.25,
1539852671930204161,"RT @Konflikt_Sicher: #Ukraine soll Einsatz 🇹🇷 #Bayraktar #TB2-#Drohnen, die anfangs mit großem Erfolg eingesetzt wurden, aufgrund verbesser…",de,8.964285313575444e+17,Felix Woessner,Germany,True,,,2022-06-23,,Germany
1540099397991534592,"RT @RussianEmbassy: 👏Victoria becomes #Australia's first state to ban public display of #Nazi swastika.

Great to see such sensible approac…",en,1.519114497545306e+18,burevestnik,,False,,,2022-06-23,0.2625,
1540042471396220928,RT @kiraincongress: A historical day and historical decision! The #EU Summit confirmed what we had always known: #Ukraine is #Europe. We ha…,en,1.1325716676061962e+18,Debra Thompson 🇺🇦🇺🇦🇺🇦,,False,,,2022-06-23,0.13333333333333333,
1539984159178891266,"Do they need to remove the Sonnenrad tattoos or can they keep, and show them off on the Kibutz https://t.co/1c0KkZCWYN",en,1.356934023680041e+18,Jan,Dissident Writer and Poet. ,False,,,2022-06-23,0.0,
1539949389866745859,RT @Ukraine66251776: Ukrainian commanders are negotiating large-scale surrenders of troops trapped in #Gorskoe and #Zolote with Russian all…,en,9.855618970165452e+17,truth should prevail 🇮🇳 🇷🇺,India,False,,,2022-06-23,-0.1,
1540063310569250819,"Confession of a #Ukrainian about the Ukrainian #Nazis kidnapping, torturing people; Cutting off their ears and geni… https://t.co/3nnatlx2o5",en,1.516053188922823e+18,Samaray,,False,,,2022-06-23,-0.6,
1540087714715934721,"RT @HgLife3: #Tigray is under complete siege and people are daying of hunger. *Pleas Help people of #Tigray.
#EndTigraySeige
#TigrayGenocid…",en,1.4908124430645125e+18,ፅሪቲ 💊💛,,True,,,2022-06-23,0.1,
1539975410166816776,,,,,,,,,2022-06-23,,
1539920223423397890,RT @_Denyshchenko: ⚡️The European Parliament adopted a resolution in support of granting #Ukraine and Moldova the status of candidates for…,en,1.2343299897236316e+18,Ustinoff auf Eis,,True,,,2022-06-23,0.0,
1539980151819313152,RT @YvesPDB: @AgnesEvren Quelle stupidité ! Comment des gens intelligents et raisonnables peuvent se réjouir d’intégrer l’#Ukraine dans l’#…,fr,1.5269089460611768e+18,victoire cha,,False,,,2022-06-23,,
1539998206784057344,,,,,,,,,2022-06-23,,
1539967593645506561,,,,,,,,,2022-06-23,,
1540089722697039872,,,,,,,,,2022-06-23,,
1540049689386651648,@threadreaderapp unroll please https://t.co/w5uTj1g2J2,en,1.3917804788317637e+18,mabosisc,,False,,,2022-06-23,0.0,
1540009635096268801,RT @AdamKinzinger: Over and over #Ukraine has proven it’s adaptability.  It’s essential to start training their pilots/maintainers on NATO…,en,2919837844.0,Dale Kennedy,,True,,,2022-06-23,0.0,
1539833428975112193,"ಉಕ್ರೇನ್ ಮೇಲಿನ ರಷ್ಯಾ ದಾಳಿಗೆ ನ್ಯಾಟೊ ಪ್ರಚೋಚನೆಯೇ ಕಾರಣ ಎಂದು ಚೀನಾ ಮೊದಲಿನಿಂದಲೂ ಪ್ರತಿಪಾದಿಸುತ್ತಿದೆ.

Link:… https://t.co/Rc5M68VgUV",kn,145540592.0,TV9 Kannada,"Bengaluru, INDIA",False,,,2022-06-23,,India
1540070658276614144,RT @chefjoseandres: Was great to see you traveling to @Ukraine and show support!👍🏻🇺🇦below is our response so far plus the millions of meals…,en,2680411430.0,Bobby X,Someone Lost Along The Way. ,False,,,2022-06-23,0.45,Latvia
1539854343179907072,RT @TheStudyofWar: Here are today's control-of-terrain maps for #Russia's invasion of #Ukraine from @TheStudyofWar and @criticalthreats. ht…,en,1618615758.0,Outposts,,False,,,2022-06-23,0.0,
1539915934537850882,@tvp_info @GK_PGNiG https://t.co/NNiL1KKgR7,qme,1.3989932163100713e+18,JohnWick,,False,,,2022-06-23,,
1539788572584058881,"RT @Ukraine66251776: Dozens of Ukrainian soldiers surrender in #Zolote
they look exhausted weak and starved. These zombies were being force…",en,328543007.0,Aquiles,,True,,,2022-06-23,-0.3875,
1539935935382622210,"RT @nexta_tv: The #Russian occupiers have dismantled and stolen #Ukraine's largest solar power plant, the Tokmak Solar Energy plant in #Zap…",en,121118955.0,Frau Bindestrich,"Germany, Ruhrpott",False,,,2022-06-23,0.0,Germany
