id,text,lang,user_id,user_name,user_location,user_geo_enabled,user_lang,place,date
1547932489422815233,,,,,,,,,2022-07-15
1547921518402842624,"RT @medhasinghs: ""The environment - if I had to use one word to describe it, it would be complicated,"" said Morgan Stanley CEO  James Gorma…",en,342156431.0,GoldBroker,"London, UK",False,,,2022-07-15
1547893296600535042,"Vinnytsia Today
Russia destroys Ukrainian cities
Russia kills people and animals #UkraineRussianWar… https://t.co/x1E4AmGUET",en,1.4986197420300206e+18,Валерия Коваленко,Україна,False,,,2022-07-15
1547889460871720965,"RT @federicoborsar1: This is something.⚠️
So, Italian custom authorities have seized several containers with US-made guidance &amp; control sys…",en,591132453.0,Andrew Hardie🇺🇦🇪🇺#FBPE #Rejoin,"Bristol, England",True,,,2022-07-15
1548031114765164546,Promote it on @AssemblageOfNft https://t.co/NhZ6CbIftX,en,1.537031318407508e+18,Smith,"North West, England",False,,,2022-07-15
1548029742254735363,"RT @UAWeapons: #Ukraine: A photo of a (still) operational Ukrainian Su-25M1 ""48 Blue"" CAS jet armed with two 240mm S-24 unguided rockets.…",en,1.2380696832927048e+18,belle m,,False,,,2022-07-15
1547925053253160961,,,,,,,,,2022-07-15
1547916526983868416,"RT @wallacemick: ""Daily are the reports that Western Sanctions are damaging the #EU more than Russia"" - But the Warmongers in the EU are in…",en,1.5092079939127951e+18,امربالمعروف ونہی عن المنکر,,False,,,2022-07-15
1547961844169842689,,,,,,,,,2022-07-15
1547995800881442825,"RT @walter_report: 7-year-old Maksym and his mother Viktoria went yesterday to a medical center in #Vinnytsia, #Ukraine.

Medical center wa…",en,2319526574.0,TweetLD,Earth,True,,,2022-07-15
1547820621995773952,,,,,,,,,2022-07-15
1547903800827998209,"The New Phase Of The War In #Ukraine
(DonBas, on 02.06.)
by @VICE via @YouTube
https://t.co/VA5dyf2xNk",en,9.812181243254456e+17,Ron B. 🇺🇦,DE,False,,,2022-07-15
1547886010335641600,"RT @StopFakingNews: ✅ Jens #Stoltenberg has never said anything about 8-year preparation for war with #Russia, nor about #NATO’s plans to “…",en,362074039.0,佐藤九日堂🌻🇺🇸🌻,Hawaii,True,,,2022-07-15
1547901455104847873,RT @libe: 🇺🇦 Invasion russe : Paris fait don d’un laboratoire mobile d’analyses ADN à #Kyiv pour lutter «contre l’impunité» face aux crimes…,fr,2421691609.0,ferran martinez 🎗,"Girona, Capital República CAT",False,,,2022-07-15
1548031703351840768,RT @lopez_yoselina: #MundoTuit La puesta en marcha del comercio entre India y Rusia a través de Irán mediante el INSTC (International North…,es,9.69005553107329e+17,María Alejandra Díaz Marín,,False,,,2022-07-15
1547987105065811968,"RT @JosepBorrellF: Today, we put forward a proposal to maintain &amp; strengthen effectiveness of the EU’s six wide-ranging &amp; unprecedented pac…",en,251867831.0,EU in Indonesia,Jakarta,True,,,2022-07-15
1547968549771087873,"RT @KyivPost: BREAKING
#PaulUrey, a #British man captured by pro-Russian forces in #Ukraine, has died in detention, Moscow-backed separatis…",en,3815935215.0,Jay Beecher,Ukraine,True,,,2022-07-15
1547900754605666306,RT @Massimo_1062: Che il cielo possa incenerire #PutinWarCriminal e tutti quelli che hanno preso i suoi soldi,it,593966072.0,Roberto Reggiani,,True,,,2022-07-15
1547891770867929090,"RT @anirudhgarg_: Breaking News

US provides India with CAATSA waiver. Now India can buy Russian S-400 systems freely.

India never succumb…",en,3136202428.0,Cherine A Chafik,Egypt,False,,,2022-07-15
1547932666921488384,#ukraina https://t.co/qbklhaUNYK,qht,1.2584659342783652e+18,Roland,,False,,,2022-07-15
1548053027277271040,"RT @markito0171: #Putin decree
Seems #Rogosin head of the #Russia'n space agency #Roskosmos lost his job &amp; getting a new one in the ""deNazi…",en,1.547949922711769e+18,Ole Volle,,False,,,2022-07-15
1547733269499629570,,,,,,,,,2022-07-15
1547911232065130498,"Noch brauchen wir keine Pistole. Nutzen wir unsere besten Waffen. Verteidigen wir offensiv Freiheit, Demokratie und… https://t.co/ZWjm3haMBF",de,1.4478600391134454e+18,Günther Kirchner,www.buergerredaktion.de/,False,,,2022-07-15
1548034931502133255,9K Rose Gold Albert Watch C... https://t.co/E875pqqFYt via @topbananamall fab @topbananaantiques #dogsoftwitter… https://t.co/z8ZJOe7UQG,en,962288264.0,"Top Banana Antiques Mall Tetbury 1, Gl 88 DS UK","1,New church st tetbury Gl88DS",True,,,2022-07-15
1547826793188429825,"RT @GeneralStaffUA: Доброго ранку, Україно!
Вірте воїнам. Захистимо!

#ВІРЮвЗСУ #stoprussia https://t.co/0eOyHXFhuz",uk,1.5417196645349868e+18,Ріш🇺🇦,,False,,,2022-07-15
1547903311398875142,RT @UmlandAndreas: 1. One line that seems to divide expert advice on how the West should behave in the #RussiaUkraineWar is that most area…,en,7.243670713756877e+17,Rick Gaehl 💙 🇺🇦,Devon,True,,,2022-07-15
1548022574126247939,"RT @TWMCLtd: Terror on the streets of #Dnipro this evening when the missiles began to rain down.

#SaveUkraine #StopRussia https://t.co/VD7…",en,8.964279124334633e+17,XaoSeeN,,False,,,2022-07-15
1548079555759329280,"RT @TheRickWilson: Jesus Christ on a pogo stick. 

This thread is terrifying.",en,25444079.0,Lu Sadler,,False,,,2022-07-15
1547807840462508032,"RT @DenisRogatyuk: #Ukraine: Today Ruslan Onishchenko, the commander of the Neo-Nazi Tornado battalion, was released from prison by the Zel…",en,1008308941.0,Jukka Wallin ☮️🕊️,"Helsinki, Suomi",True,,,2022-07-15
1547913293838176261,RT @ukraine_world: Estonia's new government coalition has promised comprehensive support for Ukraine and 🇺🇦 refugees - ERR. 🇪🇪 also support…,en,171516916.0,Toshizou💙💛@皇女敬宮内親王を皇太子に！,,True,,,2022-07-15
1548064603040387075,"@rogerwaters Support #Ukraine in every way 🇺🇦 

Fight #PutinWarCriminal 

#RussianWarCrimes 

Be sceptical of all t… https://t.co/9Z4oZ88Yc0",en,1.4465740865707868e+18,Nielsen🇺🇦🇺🇦🇺🇦,,True,,,2022-07-15
1547997333593329668,"2/ The future, in his opinion, is even worse - the intransigence of the EU and the US in the conflict with #Russia… https://t.co/TJx6P7k9Ce",en,1.2126695710411244e+18,Sushmit Patil Сушмит Патил सुश्मित पाटिल 🇮🇳,भारत ( India ),False,,,2022-07-15
1547995608547409922,RT @_skabarga: #russiaisaterrorisstate #fuckputin #fuckrussia #RussianWarCrimes https://t.co/yhXiyxrRhm,qme,99356230.0,Ieva,,False,,,2022-07-15
1547945459590709249,,,,,,,,,2022-07-15
1547926986315640832,,,,,,,,,2022-07-15
1547948450662137857,"RT @GlasnostGone: Pleasant surprise today. Here in the UK, met a woman who adopted a dog from #Ukraine. She said the only understandable pr…",en,2657780845.0,Olha Diulina,,False,,,2022-07-15
1547956722861367300,This is why the west needs to work to defeat and destroy the Russian war criminals and eliminate Putin . They are p… https://t.co/iujvcoBrvI,en,68238932.0,Ruairi Duffy,"Wroclaw Poland,The Hague,Mayo",True,,,2022-07-15
1547802478963408896,#Ukraine : quand la #guerre s’en prend aussi à la #nature | @scoopit via @Zehub https://t.co/8dRHFySkxn,fr,92739201.0,François GARREAU,PARIS 15,True,,,2022-07-15
1547912824193576961,,,,,,,,,2022-07-15
1547882892751441920,"RT @maxseddon: Another grim attack, hundreds of kilometers west from Ukraine's front lines. 

This is the latest in a series of Russian str…",en,280951619.0,Moira Clarke,South Australia,False,,,2022-07-15
1547908959004082181,"RT @CedricMas: #Ukraine 15/07 Plus que jamais, l’Ukraine a besoin de notre soutien et de notre aide.
Toutes les marques de mobilisation son…",fr,1.5044712154480968e+18,Michel Guénard,,False,,,2022-07-15
1547876049999974400,"Ispitivanje javnog mnjenja u Nemačkoj. ""Da li podržavate Ukrajinu uprkos visokim cenama energije. Visok postotak od… https://t.co/r7HMXCh5o3",und,1.0722211124975124e+18,jan,,False,,,2022-07-15
1547878044374667265,RT @bad_immigrant: Ukrainian migration office continues deporting belarusian activists out of the country. On 5 July belarusian volunteer f…,en,1967776646.0,achaycharrua,,True,,,2022-07-15
1548024756984639490,The latest The Churchfields Daily! https://t.co/UA7k9SINdW Thanks to @ST0NEHENGE @julijuxtaposed #russia #ukraine,en,9.002969874337423e+17,Churchfields Business Community,"Salisbury, England",True,,,2022-07-15
1547876326664638464,RT @anneapplebaum: German public opinion backs Ukraine,en,1.5294052719651103e+18,between things,,False,,,2022-07-15
1547836073471909889,"RT @awwikanadi: Day 132.
In all generations, it has been understood that Hitler and his Nazis had endangered civilization. Except for certa…",en,1.3422124808362312e+18,EmpatiaHumana,,False,,,2022-07-15
1547858829034999809,"RT @staunovo: EU to adopt on Friday new #Russia sanctions, legal tweaks to avert food shortages - sources https://t.co/sBxQVUoShF",en,1292701692.0,Winthrop Rodgers,"Sulaimani, Kurdistan Reg, Iraq",False,,,2022-07-15
1547736843826868230,"RT @pieliasa1: This girl was killed today by the Russians in Vinnytsia. Her mother was crippled, she lost her leg. You can somehow live wit…",en,40979491.0,Raphael,,False,,,2022-07-15
1548007038466158600,#Putin #Russland https://t.co/gP5EMqFWcj,qme,21867895.0,JannisUniversum,,False,,,2022-07-15
1547795507249983500,#StandWithUkraine️,qht,260361892.0,Barbara Faeustle,Gualala,True,,,2022-07-15
1548066188764123136,"@rogerwaters Support #Ukraine in every way 🇺🇦 

Fight #PutinWarCriminal 

#RussianWarCrimes 

Be sceptical of all t… https://t.co/otWtjhBHhX",en,1.4465740865707868e+18,Nielsen🇺🇦🇺🇦🇺🇦,,True,,,2022-07-15
1547950081948917760,The country of USA also plans to increase the presence of its' armed forces in Europe as President Biden committed… https://t.co/Qmt27OrKvB,en,1.5416396515048366e+18,NEWS Earth,,False,,,2022-07-15
1548010713536294912,"Seeing reports of explosions in #Kremenchuk, #Poltava Oblast, #Ukraine, but also watching this possible flash detec… https://t.co/GMCH4GGzFS",en,9.739092136626463e+17,redintelpanda,,False,,,2022-07-15
1547850380603580416,"RT @Supermedia_off: 🇺🇦 FLASH - #Ukraine : dans le #Donbass, un journaliste français a rencontré les populations ukrainiennes pro-russes qui…",fr,4647161422.0,Souli,,False,,,2022-07-15
1547876928459141123,"RT @lesiavasylenko: 4 yo Liza was killed yesterday. Ira, her mom, is severely injured in hospital. Her daughter was her world. This is a vi…",en,9.155345846532055e+17,Anything But Normal,I live in Central Scotland,False,,,2022-07-15
1548084255556677634,RT @GeopoliticalGu1: Good breakdown on the munition that I believe fell in #Dnipro #UkraineRussianWar #UkraineRussiaWar #Russia #RussiaInva…,en,1.4987779949612933e+18,Nenad Moraca 🇺🇦🇫🇮,,False,,,2022-07-15
1547952700955901954,RT @mhmck: The Government of Canada turned its back on Ukraine and benefited the Russian regime of state terrorism when it violated sanctio…,en,27297300.0,valerio mazzei,Mediterranean sea,False,,,2022-07-15
1547981749455441920,#Mattarella chiede aiuti alla #Nato per far fronte alla situazione difficile che sta attraversando il paese a causa… https://t.co/6FL2sxCPpr,it,1.379490806927663e+18,L'Opinionista Opinabile,,False,,,2022-07-15
1547871581082267650,RT @BSoftaofta: Good morning Sthlm. #Värmdö #work #Stockholm ✌️💞😇🇸🇪🇪🇺🇺🇦🎶🏴‍☠️🌏💛❤️💙 #StandWithUkraine #EURO2022 https://t.co/fKsVsnn3d6,sv,1.4821170595342787e+18,Valerie,"London, England",False,,,2022-07-15
1547927401803292673,Environ 6 millions de #réfugiés ukrainiens voudraient rester dans leur pays d’accueil après la #GuerreEnUkraine… https://t.co/BI8KVqDfUg,fr,7.15246880716886e+17,Visegrád Post FR,Europe centrale,False,,,2022-07-15
1547873119729111040,RT @lesiavasylenko: That’s 352 Ukrainian children killed by #Russia. The count goes on. These numbers do not include #Mariupol or any of th…,en,220955957.0,Diana Probst,Cambridge,False,,,2022-07-15
1548010017634144256,RT @ismailugurluuu: 2- We buy because digital currencies are a #decentralized and libertarian #future.#Russia and #China restrict their fre…,en,1.499790210078548e+18,Durdane_trg,,False,,,2022-07-15
1547912258243596293,ma revue est en ligne! https://t.co/9ArK648QX4 Merci à @Mateusz @AlainGerlache #alaune #ukraine,fr,6563952.0,Zoltán @Zoltan_bxl@mastodon.social,"Bruxelles, Belgique",True,,,2022-07-15
1547775952662319106,RT @ITArmyUKR: 🇨🇦Canada will give Ukraine 39 vehicles manufactured by General Dynamics. This batch of vehicles is being transferred as part…,en,2670531416.0,GunnerJr33°1 🏴‍☠️ 🇺🇸 🇺🇦,,False,,,2022-07-15
1547742422074920967,"RT @olex_scherba: Vinnytsya shelling. At this point 23 dead, including 3 children. 

#RussiaTerroristState #terrorussia #StandWithUkraine h…",en,34616293.0,Lighten Up,,False,,,2022-07-15
1547855332868706304,"Tohle je anketa, která ukazuje kolik procent Němců je ochotno nadále podporovat Ukrajinu a to navzdory vysokým cená… https://t.co/L8gegBE0TD",cs,1.2786380773685658e+18,Jana Stránská,,False,,,2022-07-15
1547842322464772096,"Klimaat geneuzel, het wordt tijd om te gaan ,
Dan kunnen we jou herdenken .
@TimmermansEU #klimaathysterie… https://t.co/H5pxiJnBVG",nl,1.2851929713281475e+18,arie,"Haarlem, Nederland",False,,,2022-07-15
