id,created_at,text,truncated,source,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,possibly_sensitive_appealable,lang,user_id,user_name,user_screen_name,user_location,user_description,user_protected,user_followers_count,user_friends_count,user_listed_count,user_created_at,user_favourites_count,user_utc_offset,user_time_zone,user_geo_enabled,user_verified,user_statuses_count,user_lang,user_contributors_enabled,user_is_translator,user_is_translation_enabled,user_default_profile,user_following,user_follow_request_sent,user_translator_type,user_withheld_in_countries,date,sentiment,country
1506474014792986624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-3-23,,
1506511631978749954,Wed Mar 23 06:02:17 +0000 2022,RT @Pontifex: #PrayTogether #Ukraine #Peace https://t.co/eXwR9Up6AS,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,False,2731.0,0.0,False,False,False,False,qme,7.856326226888704e+17,Rafael Wilks,esupremi1903,,Deus benedicat Franciscus Pontifex! Instaurare Omnia in Christo ☧,False,36.0,33.0,2.0,Tue Oct 11 00:06:28 +0000 2016,21124.0,,,False,False,17814.0,,False,False,False,False,False,False,none,[],2022-3-23,,
1506756909956800517,Wed Mar 23 22:16:56 +0000 2022,#Russia Putin is killing children https://t.co/KK9MVBgDm9,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,True,0.0,0.0,False,False,False,False,en,1.4969657527584563e+18,Cut the head off the serpent,wheres_putin,Ukraine,,False,6.0,48.0,0.0,Thu Feb 24 21:50:48 +0000 2022,524.0,,,False,False,335.0,,False,False,False,True,False,False,none,[],2022-3-23,0.0,Ukraine
1506714900734775297,Wed Mar 23 19:30:00 +0000 2022,RT @UAWeapons: #Ukraine: Two Russian vehicles destroyed in a recent Ukrainian Ambush. https://t.co/nfchi4k8sU,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,False,534.0,0.0,False,False,False,False,en,3902318079.0,Jake Chrisman,jakechrisma,,Living the good life,False,412.0,5000.0,0.0,Thu Oct 08 19:53:57 +0000 2015,14651.0,,,False,False,15881.0,,False,False,False,False,False,False,none,[],2022-3-23,0.0,
1506436297229049862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-3-23,,
1506742979196825607,Wed Mar 23 21:21:34 +0000 2022,@damagedcake A few of the key locations you visit in #topdownmovement #indiegame 🖤 Dark Paradise🖤 play now 4 free o… https://t.co/KoV3Ykege6,True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.506593347368063e+18,1.4214390107407892e+18,damagedcake,,,,,False,0.0,0.0,False,False,False,False,en,1.3885815935733637e+18,GamesByJack,GamesByJack1,Hertfordshire ,Game for free and raise money for families fleeing conflict in #ukraine via the site ♥️🕹 https://t.co/1h7kFbstyI,False,142.0,186.0,3.0,Sat May 01 19:50:32 +0000 2021,1215.0,,,False,False,1708.0,,False,False,False,True,False,False,none,[],2022-3-23,0.012500000000000011,United Kingdom
1506445088792072194,Wed Mar 23 01:37:52 +0000 2022,"Schiller Institute UN Representative Richard Black Discusses #NATO #War on #Russia: 
Американский эксперт заявил, ч… https://t.co/CVGv4bMSCw",True,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.506443625936294e+18,7.878819389419028e+17,Eusebius64,,,,,False,0.0,0.0,False,False,False,False,und,7.878819389419028e+17,Miko Dzagi 🇺🇸 🇷🇺 🇦🇲,Eusebius64,"California, USA",Certified #PranicHealer| Born in The Image of The Creator|Striving2Make Our Planet🌏Beautiful+Peaceful by Creating True Harmony Amongst Mankind🙏#NewSilkRoad,False,630.0,632.0,6.0,Mon Oct 17 05:04:27 +0000 2016,12381.0,,,False,False,25862.0,,False,False,False,False,False,False,none,[],2022-3-23,,United States
1506751009871302658,Wed Mar 23 21:53:29 +0000 2022,"@nypost ? is! What did this have to do with #Russyia &amp; #VVP ?
#Brendon bought #Ukraine so #Hunter was then #CEO of… https://t.co/lknwAh15dn",True,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.5064230699795988e+18,17469289.0,nypost,,,,,False,0.0,0.0,False,False,False,False,en,9.74404997038379e+17,Petros Dawu,PetrosDawu,WhoNeedsToKnow?,"“A seeker of the TRUTH with unlimited dislike of jihadi terrorists, ukropa-nazis, western war-mongers & their #Fakenews.
Watch out for DEINFORMATION",False,19.0,28.0,2.0,Thu Mar 15 22:00:29 +0000 2018,760.0,,,False,False,1594.0,,False,False,False,False,False,False,none,[],2022-3-23,0.0,
1506456594439028740,Wed Mar 23 02:23:35 +0000 2022,"RT @ggreenwald: Beyond the evidence above, read this thread from Univ. of Ottawa Political Scientist @I_Katchanovski on US/NATO goals in Uk…",False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,True,95.0,0.0,False,False,,,en,8.724967182266122e+17,Bomba Claat,ClaatBomba,Currently Earth,The Devil's Advocate waiting on The Reckoning,False,283.0,371.0,1.0,Wed Jun 07 16:53:22 +0000 2017,72588.0,,,False,False,51070.0,,False,False,False,True,False,False,none,[],2022-3-23,0.0,United States
1506695946763177986,Wed Mar 23 18:14:41 +0000 2022,"Le super sniper Wali, annoncé mort en Ukraine, refait surface https://t.co/E9BY2Ua1FF 
#Ukraine",False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,False,0.0,0.0,False,False,False,False,fr,1.0168590944252356e+18,Lone Wolf 🇫🇷,LoneWolf7293,France,"Je couvre l'actualité des conflits modernes, actuellement je reste très attentif à la situation Ukraine-Russie.",False,116.0,213.0,3.0,Wed Jul 11 01:37:55 +0000 2018,35110.0,,,False,False,16956.0,,False,False,False,False,False,False,none,[],2022-3-23,,France
