id,created_at,text,truncated,source,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,possibly_sensitive_appealable,lang,user_id,user_name,user_screen_name,user_location,user_description,user_protected,user_followers_count,user_friends_count,user_listed_count,user_created_at,user_favourites_count,user_utc_offset,user_time_zone,user_geo_enabled,user_verified,user_statuses_count,user_lang,user_contributors_enabled,user_is_translator,user_is_translation_enabled,user_default_profile,user_following,user_follow_request_sent,user_translator_type,user_withheld_in_countries,date,sentiment,country
1509557875617800200,Thu Mar 31 15:46:58 +0000 2022,RT @GlasnostGone: The irony. A commemorative WW2 Russian tank looks down on the wreckage of modern day Russian tanks. Russian tanks who lik…,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,False,236.0,0.0,False,False,,,en,2333826209.0,Ludmila,ludmila1348,,,False,4268.0,5000.0,181.0,Sun Feb 09 14:29:28 +0000 2014,77716.0,,,True,False,861114.0,,False,False,False,True,False,False,none,[],2022-3-31,0.003703703703703702,
1509502467909824512,Thu Mar 31 12:06:48 +0000 2022,RT @Dieter_Stein: „Es werden Tausende Flüge sein… es werden 8-10 Millionen Geflüchtete kommen und wir werden sie alle aufnehmen.“ Annalena…,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,False,38.0,0.0,False,False,,,de,815829968.0,Frans van den Mosselaar,FvdMosselaar,Wassenaar,De haven van Skiathos in Griekenland. Levensgenieter. Lange tafels. Golf. Geïnteresseerd in politiek. Eenvoud heeft charme. Vrouw met een hoed vind ik charmant.,False,5364.0,5110.0,17.0,Mon Sep 10 19:00:14 +0000 2012,58639.0,,,True,False,134748.0,,False,False,False,False,False,False,none,[],2022-3-31,,Netherlands
1509623815755771909,Thu Mar 31 20:08:59 +0000 2022,"RT @fufufnyk0: Ukrainian delegation is setting #Ukraine up with the awful idea of ""security guarantees"" and ""neutrality"" 

They haven't lea…",False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,True,1.0,0.0,False,False,,,en,3365636475.0,Raiko Aasa,AasaRaiko,"Vastseliina, Eesti",,False,1618.0,4968.0,9.0,Wed Jul 08 09:48:10 +0000 2015,541850.0,,,False,False,358322.0,,False,False,False,True,False,False,none,[],2022-3-31,-1.0,
1509659998284095500,Thu Mar 31 22:32:46 +0000 2022,"A very simple question ..

Where are the Billions of Western Aid to #Ukraine truly going ? 🧐",False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,False,0.0,1.0,False,False,,,en,1.0985584316932874e+18,Georgie Says,paul41334300,,"Woof , Bark & Wag",False,1823.0,2028.0,4.0,Thu Feb 21 12:21:55 +0000 2019,228759.0,,,False,False,21161.0,,False,False,False,True,False,False,none,[],2022-3-31,0.0,
1509544840110956561,Thu Mar 31 14:55:10 +0000 2022,"RT @againstwar_nfts: No one wins war.
Stand against it 🗣
#Ukraine #UkraineRussiaWar 

#MINT your favourite peace nightingale  🦢 https://t.c…",False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,False,7994.0,0.0,False,False,,,en,1.382544898163843e+18,ale.,dprianbigwin,rumah siapa we lah,......... i was enchanted to meet you..,False,120.0,4355.0,5.0,Thu Apr 15 04:02:53 +0000 2021,5882.0,,,False,False,29323.0,,False,False,False,True,False,False,none,[],2022-3-31,0.15,United Kingdom
1509547706611486726,Thu Mar 31 15:06:33 +0000 2022,RT @shahidsiddiqui: #Russia 's Foreign Minister @sergeylavrov has arrived in #India for a scheduled visit. He will meet Indian Prime Minist…,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,False,15.0,0.0,False,False,,,en,1.4722343041177682e+18,Jyothi D,DolaJyothi,,,False,2.0,4.0,0.0,Sat Dec 18 15:57:01 +0000 2021,184.0,,,False,False,156.0,,False,False,False,True,False,False,none,[],2022-3-31,-0.0625,
1509679451453468679,Thu Mar 31 23:50:04 +0000 2022,"RT @UAWeapons: #Ukraine: UA forces captured a Russian T-90A tank in very good condition. For those who are unaware, this is one of the most…",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,False,788.0,0.0,False,False,,,en,1.3445493826250465e+18,Petteri,Petteri96008017,"Washington, DC",Putin kaput!,False,117.0,2215.0,5.0,Thu Dec 31 07:42:23 +0000 2020,23353.0,,,False,False,36483.0,,False,False,False,True,False,False,none,[],2022-3-31,0.3525,United States
1509332677710778371,Thu Mar 31 00:52:07 +0000 2022,"RT @halyapuff: #Russia tries to imprison blind and disabled #Ukrainian from occupied #Crimea on insane ‘terrorism’ charges 
#FreeSizikov #U…",False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,False,62.0,0.0,False,False,,,en,2843414261.0,Maria Goodyear,ringfence59,,,False,184.0,124.0,0.0,Sat Oct 25 09:05:15 +0000 2014,34371.0,,,False,False,29766.0,,False,False,False,True,False,False,none,[],2022-3-31,-0.45,
1509496084443406336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-3-31,,
1509435800135557122,Thu Mar 31 07:41:53 +0000 2022,gli hacker russi hanno tentato di infiltrarsi nelle reti della nato  - Cronache #hacker #russi #tentato… https://t.co/VsFA67VUg3,True,"<a href=""https://desolate-dusk-12138.herokuapp.com/"" rel=""nofollow"">BNotizieBeastBot</a>",,,,,,,,False,0.0,0.0,False,False,False,False,it,27007409.0,Parliamo di…,ParliamoDiNews,Italy,#notizie #gossip #televisione #misteri #controinformazione https://t.co/OTQU3mu7WM,False,1329.0,1228.0,27.0,Fri Mar 27 13:54:32 +0000 2009,13.0,,,False,False,1097085.0,,False,False,False,False,False,False,none,[],2022-3-31,,Italy
